stop_id,stop_name,stop_lat,stop_lon
17784,General Store/Traralgon-Maffra Rd (Tinamba),-37.9627085108705,146.891657479952
17786,Gordon St/Mary St (Heyfield),-37.9793191958286,146.79123688159
17788,Primary School/Harbeck St (Heyfield),-37.9825884100945,146.784862199076
17790,McEwan Rd/Traralgon - Maffra Rd (Cowwarr),-38.0140442015504,146.695491089519
17791,Victoria St/Cowen St (Toongabbie),-38.0599292900993,146.624159244771
17792,Opp Glengarry Hotel/Main St (Glengarry),-38.1254771407461,146.57354279258
17795,Trawalla PS/Western Hwy (Trawalla),-37.4368518617586,143.469847846061
17797,Beaufort Railway Station (Beaufort),-37.4277715149707,143.382385501031
17798,Hotel/Western Hwy (Buangor),-37.3662071542957,143.172134877793
17799,Ararat Railway Station (Ararat),-37.2824390105171,142.936912364656
17801,Cuibitt St/Western Hwy (Great Western),-37.1514950558434,142.853451341795
17802,Cubitt St/Western Hwy (Great Western),-37.1519394432921,142.854822455866
17803,Stawell Railway Station (Stawell),-37.0592586541155,142.773548442925
17804,Former Pleasant Creek Courthouse/Western Hwy (Stawell),-37.0636356788482,142.76344777837
17806,Information Centre/Grampians Rd (Halls Gap),-37.1406229714533,142.518978383991
17807,Wills St/Edwards St (Glenorchy),-36.9066668658671,142.663953426397
17808,Wills St/Edwards St (Glenorchy),-36.906786535166,142.663284880789
17809,McDonald St/Marma St (Murtoa),-36.6201158187634,142.470228673137
17810,Walter St/Cromie St (Rupanyup),-36.6314068224413,142.631409430534
17811,Walter St/Cromie St (Rupanyup),-36.631278470051,142.630857900399
17812,Main St/Church St (Minyip),-36.4602905640047,142.587376695649
17813,Main St/Church St (Minyip),-36.4600246201758,142.587492150649
17814,Sheep Hills Rd/Stawell-Warracknabeal Rd (Sheep Hills),-36.3877155230077,142.531209606898
17815,Sheep Hills Rd/Stawell-Warracknabeal Rd (Sheep Hills),-36.3875758841897,142.531329015345
17816,Scott St/Woolcock St (Warracknabeal),-36.2509107666491,142.395332675121
17817,Swann St/Henty Hwy (Brim),-36.0767422860134,142.421040763755
17818,Swann St/Henty Hwy (Brim),-36.0764991275219,142.421276794234
17819,Galaquil West Rd/Henty Hwy (Beulah),-35.9953303265436,142.407694618817
17820,Galaquil West Rd/Henty Hwy (Beulah),-35.9950217236419,142.407867716777
17821,Hogans Newsagent/Phillips St (Beulah),-35.9393985086752,142.420907587689
17823,Rosebery Station/Henty Hwy (Rosebery),-35.8350600934363,142.422543158638
17824,Rosebery Station/Henty Hwy (Rosebery),-35.8349867899379,142.422746479587
17825,Austin St/Henty Hwy (Hopetoun),-35.7265889054524,142.36436157855
17826,Austin St/Henty Hwy (Hopetoun),-35.7269701279388,142.364670817205
17827,Coach Terminal/24 Roberts Ave (Horsham),-36.7141912490108,142.200518725522
17828,Fisher St/Western Hwy (Pimpinio),-36.5849145694215,142.118268503504
17829,Fisher St/Western Hwy (Pimpinio),-36.5845557359906,142.118302320415
17831,Car Park Rear Toilet Block/Lloyd St (Dimboola),-36.4541076352202,142.026416006719
17832,Hotel/Western Hwy (Kiata),-36.3630108172073,141.794298003741
17833,Western Hwy (Kiata),-36.362821791995,141.794299495573
17834,Information Centre/Western Hwy (Nhill),-36.3343449181345,141.649026102235
17835,Information Centre/Western Hwy (Nhill),-36.333917056994,141.649122217717
17836,Kaniva Community Roadhouse/Western Hwy (Kaniva),-36.3790505486039,141.240712380789
17837,Kaniva Community Roadhouse/Western Hwy (Kaniva),-36.3788316710947,141.240839895601
17840,Caltex Station/Calder Hwy (Ouyen),-35.0693873651525,142.318754309363
17841,Caltex Station/Calder Hwy (Ouyen),-35.0695964993244,142.319038139608
17963,Miners Rest Hotel/138 McKenzie St (Wonthaggi),-38.5957515089082,145.592145415919
17967,Seaward Dr/Cape Paterson Rd (Cape Paterson),-38.6678449267895,145.6211249816
17968,Seaward Dr/Cape Paterson Rd (Cape Paterson),-38.6677709557285,145.620965482574
17969,Ramsay Bvd/The Esplanade (Inverloch),-38.6346058268477,145.72967732461
17970,Gurdies - St Helier Rd/Bass Hwy (The Gurdies),-38.37153392937,145.563053073292
17971,BP Store/Calder Hwy (Hattah),-34.7615283614896,142.279310197357
17973,Post Office/Indi Ave (Red Cliffs),-34.3072330517278,142.18757333061
17974,Hassell St/Calder Hwy (Irymple),-34.2362810272092,142.17189722345
17975,Hassell St/Calder Hwy (Irymple),-34.23567088831,142.170815152647
17976,Mildura Railway Station (Mildura),-34.1821055418668,142.163234207988
17977,General Store/Sunraysia Hwy (Tempy),-35.3453146606652,142.424802508117
17978,General Store/Sunraysia Hwy (Tempy),-35.344983598941,142.424623331801
17979,Service Station/Sunraysia Hwy (Speed),-35.4019443634206,142.438837299951
17980,Service Station/Sunraysia Hwy (Speed),-35.4017845021593,142.438659301823
17981,CFA/Sunraysia Hwy (Turriff),-35.4570444222373,142.471116571646
17982,CFA/Sunraysia Hwy (Turriff),-35.4569650796085,142.47092286539
17983,Boree St/Sunraysia Hwy (Lascelles),-35.6078809428273,142.579256808072
17984,Boree St/Sunraysia Hwy (Lascelles),-35.607846198263,142.579291814196
17985,Woomelang Station/Sunraysia Hwy (Woomelang),-35.682470181433,142.664425358687
17986,Woomelang Station/Sunraysia Hwy (Woomelang),-35.6825557133267,142.664299270573
17987,Memorial Park/Cumming Ave (Birchip),-35.981265286383,142.917912407785
17988,Hotel/Sunraysia Hwy (Watchem),-36.1475895211383,142.859091355178
17989,Post Office/Sunraysia Hwy (Donald),-36.3706668965053,142.982667286046
17990,Post Office/Sunraysia Hwy (Donald),-36.3706669002501,142.982399935503
17991,Dundas St/Market St (St Arnaud),-36.6152949648943,143.258620176505
17992,Dundas St/Market St (St Arnaud),-36.6153291935608,143.258562640586
17993,Bull St/Broadway (Dunolly),-36.858351765259,143.730788414868
17994,Bull St/Broadway (Dunolly),-36.8583909057314,143.730573698029
17995,Holyrood St/Park Rd (Maryborough),-37.0384347724462,143.74129489117
17996,Holyrood St/Park Rd (Maryborough),-37.0382373951261,143.741325814362
17997,Havelock St/Clarendon St (Maryborough),-37.047050283077,143.736115132944
17998,Napier St/Derby St (Maryborough),-37.0540142893093,143.729543607456
17999,Napier St/Derby St (Maryborough),-37.0539214907615,143.729772431498
18000,Avoca Hotel/Sunraysia Hwy (Avoca),-37.0890185678959,143.473875064925
18001,Avoca Information Centre/Sunraysia Hwy (Avoca),-37.0888180140386,143.474401694281
18004,Butcher Shop/Service St (Clunes),-37.2941193810018,143.787126588915
18005,Butcher Shop/Service St (Clunes),-37.2942909889299,143.787141838844
18671,east of Pechell St/High St (Yea),-37.2111621606685,145.423981281914
18672,General Store/Goulburn Valley Hwy (Molesworth),-37.1673094970311,145.539050565174
18673,General Store/Goulburn Valley Hwy (Molesworth),-37.1673469303839,145.539162471581
18674,Wrights St/Maroondah Hwy (Yarck),-37.1011854583739,145.617077992923
18675,Wrights St/Maroondah Hwy (Yarck),-37.101287342112,145.617312454052
18676,Euroa - Mansfield Rd/Maroondah Hwy (Merton),-36.9773205734017,145.710830417602
18677,Euroa-Mansfield Rd/Maroondah Hwy (Merton),-36.9775982428717,145.710668444429
18678,Woolshed Rd/Maroondah Hwy (Woodfield),-37.0222489599969,145.806827334025
18679,Woolshed Rd/Maroondah Hwy (Woodfield),-37.0225541394625,145.806698903021
18680,Phillip St/Bon Cres (Bonnie Doon),-37.0265510311602,145.85370762529
18681,Opposite CFA/Maroondah Hwy (Maindample),-37.0286982678396,145.940209847557
18682,Opposite CFA/Maroondah Hwy (Maindample),-37.0288180449677,145.940500493175
18683,MMBL Depot/High St (Mansfield),-37.0516269403629,146.086158156276
18685,Ford St/Camp St (Beechworth),-36.3591484863138,146.686794056655
18686,Post Office/Myrtle St (Myrtleford),-36.5612915303795,146.724969841781
18687,Post Office/Myrtle St (Myrtleford),-36.5616433727825,146.725080345821
18688,Bailey St/Nicholson St (Porepunkah),-36.7001542247153,146.911423814968
18689,Alpine Hotel/Anderson St (Bright),-36.7283520474078,146.96043300398
18690,Falls Creek Coaches/233 Kiewa Valley Hwy (Mount Beauty),-36.7379857634628,147.160987061512
18691,Roadhouse/Melba Hwy (Glenburn),-37.4189895696955,145.42704829002
1937,Webster St/Dunlop St (Mortlake),-38.0809541365325,142.804804193522
1946,Terang Railway Station (Terang),-38.2364261449815,142.91141451887
19980,Melton Railway Station (Melton South),-37.7033590841646,144.572215773241
19981,Rockbank Railway Station (Rockbank),-37.7292612709254,144.650631483985
19982,Deer Park Railway Station (Deer Park),-37.7777637471548,144.772303608804
19998,Sunbury Railway Station (Sunbury),-37.5792063872513,144.728164508311
20018,Dandenong Railway Station (Dandenong),-37.9897588132524,145.209605195166
20020,Ardeer Railway Station (Ardeer),-37.7830652929449,144.802188066669
20029,Craigieburn Railway Station (Craigieburn),-37.6019247988394,144.943306014347
20287,Albury Railway Station (Albury (NSW)),-36.0842616098688,146.924515439062
20289,Avenel Railway Station (Avenel),-36.8936477837314,145.22951497896
20290,Bacchus Marsh Railway Station (Maddingley),-37.6875166592637,144.436855314371
20291,Bairnsdale Railway Station (Bairnsdale),-37.8287204273539,147.62761375413
20292,Ballan Railway Station (Ballan),-37.6042995115543,144.225448027584
20293,Ballarat Railway Station (Ballarat Central),-37.5587914824464,143.859457427768
20295,Benalla Railway Station (Benalla),-36.5445503105037,145.98391505369
20296,Bendigo Railway Station (Bendigo),-36.7656697308466,144.283008928887
20297,Birregurra Railway Station (Birregurra),-38.3288078106571,143.783625214537
20298,Broadford Railway Station (Broadford),-37.2072004909294,145.043007902139
20299,Bunyip Railway Station (Bunyip),-38.0991077095838,145.7207574905
20301,Castlemaine Railway Station (Castlemaine),-37.0628374463459,144.213799025493
20302,Chiltern Railway Station (Chiltern),-36.1556366325658,146.611374754963
20303,Clarkefield Railway Station (Clarkefield),-37.4834976919784,144.745372643395
20305,Corio Railway Station (Corio),-38.0728312611861,144.379768418791
20306,Dingee Railway Station (Dingee),-36.3692329083264,144.231120340331
20308,Drouin Railway Station (Drouin),-38.1364519002891,145.85594693234
20309,Eaglehawk Railway Station (Eaglehawk),-36.7185253927705,144.248379897509
20310,Echuca Railway Station (Echuca),-36.1309822315545,144.753458663243
20311,Elmore Railway Station (Elmore),-36.4950200210059,144.607757524605
20312,Euroa Railway Station (Euroa),-36.7491306043112,145.568088623668
20313,Garfield Railway Station (Garfield),-38.0910306197691,145.674224718789
20314,Geelong Railway Station (Geelong),-38.1442421089479,144.354989111821
20315,Gisborne Railway Station (New Gisborne),-37.4588254969293,144.598721566871
20316,Heathcote Junction Railway Station (Heathcote Junction),-37.3717134581932,145.028204947133
20317,Kangaroo Flat Railway Station (Kangaroo Flat),-36.7948336350946,144.248990162655
20318,Kerang Railway Station (Kerang),-35.7331216183014,143.924425092298
20319,Kilmore East Railway Station (Kilmore East),-37.2932102740378,144.983565994661
20320,Kyneton Railway Station (Kyneton),-37.2582788510105,144.450601588247
20321,Lara Railway Station (Lara),-38.0224276368433,144.414404294665
20323,Little River Railway Station (Little River),-37.9629290891863,144.498484867675
20324,Longwarry Railway Station (Longwarry),-38.1109921063808,145.766860285292
20325,Macedon Railway Station (Macedon),-37.4235733109682,144.561396853043
20326,Malmsbury Railway Station (Malmsbury),-37.1897403220027,144.375323170242
20327,Marshall Railway Station (Marshall),-38.1985490047303,144.355056711941
20328,Moe Railway Station (Moe),-38.1769085611234,146.260571612403
20329,Mooroopna Railway Station (Mooroopna),-36.3991282818483,145.358214835679
20330,Morwell Railway Station (Morwell),-38.2367187615546,146.396753046002
20331,Murchison East Railway Station (Murchison East),-36.6131479408443,145.240635561978
20332,Nagambie Railway Station (Nagambie),-36.7854641001186,145.160356658346
20333,Nar Nar Goon Railway Station (Nar Nar Goon),-38.0815915533385,145.571665727089
20334,North Geelong Railway Station (North Geelong),-38.1228352344551,144.352271898837
20335,North Shore Railway Station (North Shore),-38.0983771353039,144.365321419106
20336,Pyramid Railway Station (Pyramid Hill),-36.0531127438551,144.113132712447
20337,Riddells Creek Railway Station (Riddells Creek),-37.4651237881892,144.679830706708
20338,Rochester Railway Station (Rochester),-36.3623604978946,144.69868133984
20341,Sale Railway Station (Sale),-38.1031027232615,147.054805133913
20342,Seymour Railway Station (Seymour),-37.0247287252468,145.137728616954
20343,Shepparton Railway Station (Shepparton),-36.3837910130932,145.40649748504
20344,South Geelong Railway Station (South Geelong),-38.1586586336081,144.358987047615
20345,Springhurst Railway Station (Springhurst),-36.1858934040131,146.470416950047
20346,Stratford Railway Station (Stratford),-37.9670473936951,147.08146944896
20347,Swan Hill Railway Station (Swan Hill),-35.3411135727856,143.56234320517
20348,Tallarook Railway Station (Tallarook),-37.0923345407527,145.102997284521
20350,Trafalgar Railway Station (Trafalgar),-38.2072422970203,146.154772842954
20351,Traralgon Railway Station (Traralgon),-38.1988849376867,146.537882118369
20352,Tynong Railway Station (Tynong),-38.0849962573263,145.628234301935
20353,Violet Town Railway Station (Violet Town),-36.6388160601948,145.715923448032
20354,Wallan Railway Station (Wallan),-37.4165363221759,145.005358271751
20355,Wandong Railway Station (Wandong),-37.3546770982712,145.026415443752
20356,Wangaratta Railway Station (Wangaratta),-36.355100892513,146.317038461126
20357,Warragul Railway Station (Warragul),-38.1652294534302,145.932674231359
20360,Wodonga Railway Station (Wodonga),-36.105827099168,146.871265677398
20361,Woodend Railway Station (Woodend),-37.3587985943905,144.525890123296
20362,Yarragon Railway Station (Yarragon),-38.2031575351187,146.063062795324
20794,Rubicon St/Albert St (Sebastopol),-37.5822616413923,143.840865849311
20807,Sweetie's Bakery/North Tce (Bordertown (SA)),-36.3084706070754,140.772995563781
20808,Makin St/Heritage St (Keith (SA)),-36.0986231414903,140.355161972392
20809,Tintinara Travel Stop (United Roadhouse)/Dukes Hwy (Tintinara (SA)),-35.883982617827,140.0557793675
20810,BP Roadhouse/North Tce (Coonalpyn (SA)),-35.6935916530618,139.855066535227
20811,Shell Roadhouse/North Tce (Tailem Bend (SA)),-35.2535390064836,139.452591283352
20812,Information Centre/South Tce (Murray Bridge (SA)),-35.1203528940672,139.275355030785
20813,Opposite Cornerstone College/Adelaide Rd (Mount Barker (SA)),-35.0602741262865,138.852204808438
20814,South Eastern Fwy (Crafers (SA)),-34.9986318022667,138.701560268599
20815,85 Franklin St (Adelaide City (SA)),-34.9274852283649,138.595751207359
20817,Woodend Railway Station (Woodend),-37.3594406116517,144.525564217092
20818,Kyneton Railway Station (Kyneton),-37.2581301335941,144.450809539285
20821,BP Service Station/Hume Hwy (Woomargama (NSW)),-35.8329880101032,147.24791468055
20822,Westpac Bank/Albury St (Holbrook (NSW)),-35.7234305195746,147.314004398239
20823,Caltex Service Station/Sydney St (Tarcutta (NSW)),-35.2774835489588,147.736095420336
20824,Tourist Information Centre/249 Sheridan St (Gundagai (NSW)),-35.0628969926155,148.101688124438
20826,Murrumbateman Hotel/Barton Hwy (Murrumbateman (NSW)),-34.9685387523595,149.030425531508
20827,Jolimont Centre/Northbourne Ave (Canberra (ACT)),-35.2774111489637,149.1285626371
20828,Grain Silo/Wimmera Hwy (Marnoo),-36.6686244808513,142.873142523776
20833,Mobil Roadhouse/Sunraysia Hwy (St Arnaud),-36.6219370597291,143.265284353091
20836,Southern Cross Coach Terminal/Spencer St (Melbourne City),-37.8152200209482,144.952224691216
20838,Sherlock Store/Mallee Hwy (Sherlock (SA)),-35.3187665599307,139.801137397672
20840,Peake Hotel/Mallee Hwy (Peake (SA)),-35.3651091748943,139.949402235492
20841,Jabuk Store/Mallee Hwy (Jabuk (SA)),-35.3810505225198,140.064351015647
20842,Roadside Stop/Mallee Hwy (Geranium (SA)),-35.3778816658348,140.160573938232
20845,Post Office/Railway Tce (Lameroo (SA)),-35.3291564268151,140.517631149934
20846,Parilla Store/Mallee Hwy (Parilla (SA)),-35.2967505575304,140.666544159464
20847,BP Roadhouse/Homburg Tce (Pinnaroo (SA)),-35.2605676115899,140.913709925439
20848,Murrayville Hotel/Mallee Hwy (Murrayville),-35.2624315099465,141.183587614385
20849,General Store/Mallee Hwy (Underbool),-35.1697950489814,141.808976184787
20850,General Store/Mallee Hwy (Walpeup),-35.1352919099061,142.025110759018
20851,Cann River Police Station/Ward St (Cann River),-37.5653042951415,149.151963339016
20852,War Memorial/Forbes St (Bombala (NSW)),-36.911212130714,149.240323395165
20853,Nimmitabel Bakery/Bombala St (Nimmitabel (NSW)),-36.5133006973946,149.283640577148
20854,Centennial Park/Bombala St (Cooma (NSW)),-36.2340293902965,149.126512725794
20855,Canberra Railway Station/Burke Cres (Kingston (ACT)),-35.3195341547777,149.148639840149
20856,Nowa Nowa General Store/Princes Hwy (Nowa Nowa),-37.73231256755,148.091595886327
20857,Nicholson St/Wolseley St (Orbost),-37.7058785164184,148.455304768472
20858,General Store/Princes Hwy (Cabbage Tree Creek),-37.6978169650994,148.72058124037
20863,Genoa Hotel/Alexanders Rd (Genoa),-37.4750601435747,149.592002941109
20864,Wonboyn Rd/Princes Hwy (Wonboyn (NSW)),-37.2287369671071,149.830939898461
20865,Caltex Service Station/Princes Hwy (Eden (NSW)),-37.0630131525974,149.90426279577
20866,Bennet Lane (Pambula (NSW)),-36.9305076518793,149.87521399625
20867,Park St (Merimbula (NSW)),-36.8889976068412,149.909027692747
20868,Service Station/Tarlington St (Cobargo (NSW)),-36.3869122768579,149.889137314935
20869,Carp St/Church St (Bega (NSW)),-36.6738350355774,149.842122249585
20870,ANZ Bank/Wagonga St (Narooma (NSW)),-36.2194570848036,150.132575974204
20871,Narooma Visitor Information Centre/Princes Hwy (Narooma (NSW)),-36.2166526912609,150.12782667122
20872,Hector McWilliams Dr/Princes Hwy (Tuross (NSW)),-36.0222715445253,150.102879677522
20873,Shops/Princes Hwy (Bodalla (NSW)),-36.0938668096279,150.051819629311
20874,Apex Park/Princes Hwy (Moruya (NSW)),-35.9116193554421,150.080325830157
20875,Princes Hwy (Mogo (NSW)),-35.7827575173002,150.142210170388
20876,Orient St (Batemans Bay (NSW)),-35.7059410017192,150.17814893804
20877,Echuca Railway Station (Echuca),-36.1311112720105,144.753610540268
20878,Selwyn St/Sturt Hwy (Euston (NSW)),-34.5749749892666,142.743065680536
20879,Acacia Rd/Creswick-Newstead Rd (Broomfield),-37.3866558769449,143.912233259849
20880,Creswick-Newstead Rd (Allendale),-37.3718212787518,143.921422285605
20881,Cumberland Hotel/Creswick-Newstead Rd (Smeaton),-37.3317339101454,143.948877983857
20882,Opposite Old Garage/Creswick-Newstead Rd (Campbelltown),-37.2034683708787,143.946438739556
20884,Maldon Post Office/High St (Maldon),-36.995972442233,144.068003039758
20885,Kelly Park/26 Kelly St (Pyramid Hill),-36.0542032048262,144.115001818945
20889,Morrissey St/Waverley Ave (Merrigum),-36.3718538637297,145.132026302912
20890,Goornong Newsagency/Midland Hwy (Goornong),-36.6152255207224,144.505060342164
20891,Township/Boort - Quambatook Rd (Gredgwin),-35.9695860517174,143.61881993169
20898,Dunolly Rd (Emu),-36.73105592097,143.441081489055
20900,Walker Park/Whitehorse Rd (Nunawading),-37.8173264047893,145.185037659874
20901,Family Store/Malaya Rd (Puckapunyal),-37.0013328231679,145.039387680089
20902,Raymond Island Ferry Terminal/Devon Rd (Paynesville),-37.9191011252403,147.725064337241
20903,Latrobe Regional Hospital (Traralgon),-38.2189136701028,146.470309291443
20904,BP Service Station/1929 Midland Hwy (Corop),-36.4578290166589,144.797095913144
20906,La Trobe University/Retreat Rd (Flora Hill),-36.7828606547401,144.288765393743
20907,Twelve Apostles/Great Ocean Rd (Princetown),-38.6633532371629,143.104988952729
20908,Loch Ard Gorge/Great Ocean Rd (Port Campbell),-38.6432040914229,143.07137381495
20909,General Store/Midland Hwy (Lethbridge),-37.9669043989132,144.132030396315
20912,Bacchus Marsh Railway Station (Maddingley),-37.6875111047907,144.437014251929
20913,Opposite Station/Daylesford-Trentham Rd (Musk),-37.3719897573942,144.193048259472
20914,Service Station/Daylesford-Trentham Rd (Bullarto),-37.394380792413,144.221588645926
20915,Main St/Daylesford-Trentham Rd (Lyonville),-37.3866356826767,144.261535587161
20916,Trentham Milk Bar/Market St (Trentham),-37.3895739781093,144.322910621518
20917,Tylden Produce Store/Tylden-Woodend Rd (Tylden),-37.3261893492064,144.407458216567
21263,Caltex Roadhouse/Northern Hwy (Echuca),-36.1447496639177,144.730239702946
21264,Sun River Home Park/Northern Hwy (Echuca),-36.1459170424075,144.730483884303
21289,Lilydale Station/Maroondah Hwy (Lilydale),-37.7565454307441,145.347085763179
21462,Moe Railway Station (Moe),-38.1769998299739,146.260753364277
21463,Trafalgar Railway Station (Trafalgar),-38.2075491847171,146.154837824988
21464,Longwarry Railway Station (Longwarry),-38.1113920455516,145.767184349079
21466,Garfield Railway Station (Garfield),-38.0916662207206,145.675444797173
21705,Sherwood Park Bus Stop/Aitken Dr (Warrnambool),-38.3864144695177,142.540162764132
21706,Drouin Railway Station (Drouin),-38.1358303776552,145.855055214943
21710,Nowa Nowa/Princes Hwy (Nowa Nowa),-37.7339030619629,148.089190668144
22029,Bemm River Rd/Princes Hwy (Bemm River),-37.6724131873799,148.794214523893
22091,Perkins St/Grant St (Alexandra),-37.1909615852916,145.709077059531
22098,Herbert St/Melba Hwy (Yarra Glen),-37.6576000007071,145.374437351392
22099,Herbert St/Melba Hwy (Yarra Glen),-37.6581983955552,145.374696372038
2221,General Store/Warrnambool-Caramut Rd (Woolsthorpe),-38.1844306413419,142.432038373406
22238,Flinders Street Railway Station (Melbourne City),-37.8183051340647,144.966964346167
22239,North Melbourne Railway Station (West Melbourne),-37.8063098353538,144.94151017321
22240,Footscray Railway Station (Footscray),-37.8014134330509,144.902020057667
22241,Sunshine Railway Station (Sunshine),-37.7885363319327,144.832878204954
22244,Watergardens Railway Station (Sydenham),-37.7011287184617,144.77418045437
22248,Caulfield Railway Station (Caulfield East),-37.8774594614967,145.042524781037
22250,Dandenong Railway Station (Dandenong),-37.9899679153852,145.209725368166
22252,Pakenham Railway Station (Pakenham),-38.0806138269752,145.486367676332
22254,Broadmeadows Railway Station (Broadmeadows),-37.6830492642131,144.919613216031
22364,Nar Nar Goon Railway Station (Nar Nar Goon),-38.0820028235924,145.570654373585
22365,Tynong Railway Station (Tynong),-38.0853995249403,145.629583641115
22490,Post Office/Anzac Rd (Springhurst),-36.1862720948635,146.470425522131
22622,Dadswells Bridge Motel/Western Hwy (Dadswells Bridge),-36.9178162197433,142.513813041252
22623,Dadswells Bridge Motel/Western Hwy (Dadswells Bridge),-36.9178354640785,142.513845563535
22624,Everton General Store/Great Alpine Rd (Everton),-36.4328095769821,146.540927299666
22687,Zeerust Rd/Barmah - Shepparton Rd (Zeerust),-36.2758593013442,145.367569241588
22688,Zeerust Rd/Barmah - Shepparton Rd (Zeerust),-36.2756970397661,145.368229461432
22689,Kaarimba Rd/Barmah - Shepparton Rd (Kaarimba),-36.1501323982831,145.29501946004
22690,Kaarimba Rd/Barmah - Shepparton Rd (Kaarimba),-36.1501626030896,145.295874659652
22931,Ballan Police Station/Old Melbourne Rd (Ballan),-37.6002109254972,144.220571589766
22955,Eversley St/Hamilton - Port Fairy Rd (Macarthur),-38.0330152903807,141.999736408132
22956,Pearses Rd/Hamilton - Port Fairy Rd (Byaduk),-37.9468578274071,141.952368394529
22957,White St/Hamilton - Port Fairy Rd (Byaduk North),-37.8942707945104,141.954436674154
22958,Lake Fyans Tourist Rd/Ararat - Pomonal Rd (Pomonal),-37.1916831936168,142.609039262375
22959,Moyston - Dunkeld Rd/Ararat - Pomonal Rd (Moyston),-37.3008056316432,142.765547397277
22976,Bendigo Bank/Maurice Ave (Mallacoota),-37.557576922248,149.757706732909
22977,Township/Gipsy Point Rd (Gipsy Point),-37.4804843790415,149.679223575122
2310,Austin St/Penhurst-Warrnambool Rd (Hawkesdale),-38.1066398908548,142.321998432389
23253,Australia Post/Mollison St (Kyneton),-37.2478052463319,144.453434693407
23434,Bridges Barracks/Morobe Rd (Puckapunyal),-36.9866323251333,145.035551963312
2366,Austin St/Penhurst-Warrnambool Rd (Hawkesdale),-38.1067569323926,142.32267479134
2463,Coburg PS/Bell St (Coburg),-37.7412702008586,144.967371747375
25,Ballan Railway Station (Ballan),-37.6040657020507,144.225468044111
2574,Tarrington Lutheran School/Hamilton Hwy (Tarrington),-37.7660737800736,142.094410727237
2604,Post Office/Hamilton Hwy (Penshurst),-37.8748428698364,142.290624195132
2609,Post Office/Hamilton Hwy (Penshurst),-37.8748241373544,142.289932365312
2620,Post Office/Hamilton Hwy (Caramut),-37.9581973087551,142.51883471047
2621,Hexham-Chatsworth Rd/Hamilton Hwy (Hexham),-37.9958699514832,142.68638983551
2622,Post Office/Terang-Mortlake Rd (Noorat),-38.1923048797207,142.927593492761
2624,Camperdown Railway Station (Camperdown),-38.2287274455309,143.150582952412
2627,Colac Railway Station (Colac),-38.3425689216965,143.586405095251
266,Bells Rd/Glenelg Hwy (Smythes Creek),-37.5966119796058,143.768954168787
2690,Bundoora RMIT/Plenty Rd (Bundoora),-37.6829899624086,145.069216222848
2767,Austin St/Warncoort-Birregurra Rd (Birregurra),-38.3361900612303,143.78343579754
296,Bells Rd/Glenelg Hwy (Smythes Creek),-37.5963584535936,143.768908525736
30402,Calvert St/Ballarat Rd (Hamlyn Heights),-38.12014270536,144.333629860824
30479,Calvert St/Ballarat Rd (Hamlyn Heights),-38.1205718503482,144.334275769024
30711,Deakin University/Alfred Deakin Dr (Waurn Ponds),-38.1985327348496,144.300149205193
30750,Roslyn Rd/High St (Belmont),-38.1751675349888,144.342707852146
30769,Waurn Ponds SC/Pioneer Rd (Grovedale),-38.1979077857021,144.320050412892
30778,Waurn Ponds SC/Pioneer Rd (Grovedale),-38.1989229810711,144.320709662734
30819,Roslyn Rd/High St (Belmont),-38.1740805743018,144.343649054801
30848,Reserve Rd/Torquay Rd (Grovedale),-38.2044085638553,144.340833766679
30935,Torquay Holiday Resort/Surf Coast Hwy (Torquay),-38.3287710790423,144.317270810428
30952,Ocean View Cres/Great Ocean Rd (Jan Juc),-38.3387322818957,144.306493050795
30958,Torquay Holiday Resort/Surf Coast Hwy (Torquay),-38.3289970333948,144.316907889028
30960,Grossmans Rd/Surf Coast Hwy (Torquay),-38.3227977561142,144.318074438303
30992,Information Centre/Grampians Rd (Halls Gap),-37.1403879873906,142.519194778604
32171,John Field Dr/Narracan Dr (north side) (Newborough),-38.1867124948187,146.283572464284
32251,Bridle Rd/Princes Dr (Morwell),-38.2344110620462,146.432798902269
3252,Geelong Railway Station (Geelong),-38.1449929586024,144.355121715439
3273,River St/Midland Hwy (Batesford),-38.089510683095,144.28033955592
3279,River St/Midland Hwy (Batesford),-38.0892928064366,144.279880209241
3288,Ryan Rd/Midland Hwy (Gheringhap),-38.0769271331432,144.23420836353
3427,Pakenham Railway Station (Pakenham),-38.0802122637138,145.485976909106
35029,Ballarat Base Hospital/Sturt St (Ballarat Central),-37.560627736521,143.848243137909
35120,Ballarat Base Hospital/Sturt St (Ballarat Central),-37.561054898024,143.848044033307
35252,Lakeside Dr/Midland Hwy (Creswick),-37.4442749895681,143.888472364873
35277,Lakeside Dr/Midland Hwy (Creswick),-37.4444057549386,143.888647756061
35586,Elizabeth St/Johnstone St (Castlemaine),-37.0721884401307,144.207934939236
35872,Mitchell St/High St (Heathcote),-36.9151653765125,144.701038766909
35883,La Trobe University/Sharon St (Flora Hill),-36.7776222798934,144.299346287392
36185,Stawell Town Hall/Main St (Stawell),-37.0567315986294,142.779724164925
36255,Lake Burrumbeet Caravan Park/Remembrance Dr (Burrumbeet),-37.4900344300618,143.672344981925
36257,Windermere Way/Madden Rd (Cardigan Village),-37.5147131132699,143.70545212187
36334,Lindsay St/Princes Hwy (Heywood),-38.1337432647369,141.629780867721
36381,Lava Street Interchange/Lava St (Warrnambool),-38.3823791494769,142.485903777938
