route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color
6-SY3-mjp-1,,3,Puckapunyal Via Puckapunyal,3,FF8200,FFFFFF
6-SY4-mjp-1,,4,Seymour (AM peak) Via Seymour (AM peak),3,FF8200,FFFFFF
6-SY5-mjp-1,,5,Seymour Nth East (PM peak) Via Seymour Nth East (PM peak),3,FF8200,FFFFFF
6-Tal-mjp-1,,,"Tallangatta - Albury Via Killara, Bonegilla, Red Bluff",3,FF8200,FFFFFF
6-Tim-mjp-1,,,Timboon - Camperdown Via Camperdown - Cobden Rd,3,FF8200,FFFFFF
6-V63-mjp-1,,V63,Eildon - Alexandra Via Thornton,3,FF8200,FFFFFF
6-W04-mjp-1,,404,Yarrunga - Wangaratta Via Mason St,3,FF8200,FFFFFF
6-W12-mjp-1,,Wallan Link A,Wallan Station Link A Via Wallan Central,3,FF8200,FFFFFF
6-w13-mjp-1,,,Moe - Albert St Via Moe - Albert St,3,FF8200,FFFFFF
6-w19-mjp-1,,,Garfield Station Via Garfield Station,3,FF8200,FFFFFF
6-w20-mjp-1,,,Moe Station Via Moe Station,3,FF8200,FFFFFF
6-w28-mjp-1,,,Nar Nar Goon Station Via Nar Nar Goon Station,3,FF8200,FFFFFF
6-w30-mjp-1,,,Traralgon Station Via Traralgon Station,3,FF8200,FFFFFF
6-w31-mjp-1,,,Warragul Station Via Warragul Station,3,FF8200,FFFFFF
6-w32-mjp-1,,,Newborough TAFE - Yallourn Via Newborough TAFE - Yallourn,3,FF8200,FFFFFF
6-w33-mjp-1,,,Traralgon Plaza Via Traralgon Plaza,3,FF8200,FFFFFF
6-w34-mjp-1,,,Moe Bus Interchange Via Moe Bus Interchange,3,FF8200,FFFFFF
6-w35-mjp-1,,,Drouin North Via Drouin North,3,FF8200,FFFFFF
6-w36-mjp-1,,,Drouin North Via Drouin North,3,FF8200,FFFFFF
6-w37-mjp-1,,,Drouin North Via Drouin North,3,FF8200,FFFFFF
6-w38-mjp-1,,,Drouin North Via Drouin North,3,FF8200,FFFFFF
6-w39-mjp-1,,,Drouin North Via Drouin North,3,FF8200,FFFFFF
6-w40-mjp-1,,,Garfield Station Via Garfield Station,3,FF8200,FFFFFF
6-w41-mjp-1,,,Pakenham Station Via Pakenham Station,3,FF8200,FFFFFF
6-w76-mjp-1,,,Warragul Station Via Warragul Station,3,FF8200,FFFFFF
6-w77-mjp-1,,,Drouin Station Via Drouin Station,3,FF8200,FFFFFF
6-W80-mjp-1,,80,Warragul South - Warragul Station Via Warragul South,3,FF8200,FFFFFF
6-W81-mjp-1,,81,Warragul North - Warragul Station Via Warragul North,3,FF8200,FFFFFF
6-W82-mjp-1,,82,Warragul North - Warragul Station Via Warragul North,3,FF8200,FFFFFF
6-W83-mjp-1,,83,Warragul East - Warragul Station Via Warragul East,3,FF8200,FFFFFF
6-W85-mjp-1,,85,Warragul Station - Drouin Station Via Warragul Station,3,FF8200,FFFFFF
6-W86-mjp-1,,86,Drouin North - Drouin Station Via Drouin North,3,FF8200,FFFFFF
6-W89-mjp-1,,89,Noojee - Warragul Station Via Buln Buln,3,FF8200,FFFFFF
6-WGP-mjp-1,,,"Poowong East - Warragul Via Poowong, Athlone, Drouin",3,FF8200,FFFFFF
6-WN1-mjp-1,,Wallan 1,Wallan Station - Wallan Central Via Wallan Station,3,FF8200,FFFFFF
6-WN2-mjp-1,,Wallan 2,Wallan Station - Springridge Via Wallan Station,3,FF8200,FFFFFF
6-WN3-mjp-1,,Wallan 3,Wallan Station - Wallara Waters Shuttle Via Wallan Station,3,FF8200,FFFFFF
6-WoE-mjp-1,,E,East Wodonga Via East Wodonga,3,FF8200,FFFFFF
6-woM-mjp-1,,M,Wodonga Via Mayfair Drive,3,FF8200,FFFFFF
6-Woo-mjp-1,,,Woods Point - Mansfield Via Jamieson,3,FF8200,FFFFFF
6-WoS-mjp-1,,S,South Wodonga Via South Wodonga,3,FF8200,FFFFFF
6-WPC-mjp-1,,,Timboon - Warrnambool Via Port Campbell,3,FF8200,FFFFFF
6-wr1-mjp-1,,1,Dennington - Warrnambool Via Dennington,3,FF8200,FFFFFF
6-wr2-mjp-1,,2,Gateway Plaza - Warrnambool Via Centro,3,FF8200,FFFFFF
6-wr3-mjp-1,,3,Deakin University - Warrnambool Via Deakin University,3,FF8200,FFFFFF
6-wr4-mjp-1,,4,Tower Square - Warrnambool Via Tower Square,3,FF8200,FFFFFF
6-wr5-mjp-1,,5,Lake Pertobe Loop Via Lake Pertobe Loop,3,FF8200,FFFFFF
6-wr6-mjp-1,,6,Merrivale - Warrnambool Via Merrivale,3,FF8200,FFFFFF
6-wr8-mjp-1,,8,Port Fairy - Warrnambool Via Port Fairy,3,FF8200,FFFFFF
6-wr9-mjp-1,,9,Allansford - Warrnambool Via Allansford,3,FF8200,FFFFFF
6-Wyc-mjp-1,,,Wycheproof - Swan Hill Via Lalbert,3,FF8200,FFFFFF
6-x45-mjp-1,,45,Armstrong Creek - Waurn Ponds SC Via Waurn Ponds Station,3,FF8200,FFFFFF
6-x89-mjp-1,,1,Castlemaine Via Campbells Creek,3,FF8200,FFFFFF
6-xM4-mjp-1,,4,Maldon - Castlemaine Via Maldon,3,FF8200,FFFFFF
6-YFR-mjp-1,,,Yarrawonga Via GP,3,FF8200,FFFFFF
