route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color
1-V23-mjp-16,,,Geelong - Melbourne Via Geelong,2,8F1A95,FFFFFF
1-V23-mjp-17,,,Geelong - Melbourne Via Geelong,2,8F1A95,FFFFFF
1-V23-mjp-18,,,Geelong - Melbourne Via Geelong,2,8F1A95,FFFFFF
1-V23-mjp-2,,,Geelong - Melbourne Via Geelong,2,8F1A95,FFFFFF
1-V23-mjp-3,,,Geelong - Melbourne Via Geelong,2,8F1A95,FFFFFF
1-V23-mjp-4,,,Geelong - Melbourne Via Geelong,2,8F1A95,FFFFFF
1-V23-mjp-5,,,Geelong - Melbourne Via Geelong,2,8F1A95,FFFFFF
1-V23-mjp-6,,,Geelong - Melbourne Via Geelong,2,8F1A95,FFFFFF
1-V23-mjp-7,,,Geelong - Melbourne Via Geelong,2,8F1A95,FFFFFF
1-V23-mjp-8,,,Geelong - Melbourne Via Geelong,2,8F1A95,FFFFFF
1-V23-mjp-9,,,Geelong - Melbourne Via Geelong,2,8F1A95,FFFFFF
1-V40-mjp-1,,,Melbourne - Seymour Via Broadmeadows,2,8F1A95,FFFFFF
1-V40-mjp-10,,,Melbourne - Seymour Via Broadmeadows,2,8F1A95,FFFFFF
1-V40-mjp-11,,,Melbourne - Seymour Via Broadmeadows,2,8F1A95,FFFFFF
1-V40-mjp-12,,,Melbourne - Seymour Via Broadmeadows,2,8F1A95,FFFFFF
1-V40-mjp-13,,,Melbourne - Seymour Via Broadmeadows,2,8F1A95,FFFFFF
1-V40-mjp-14,,,Seymour,2,8F1A95,FFFFFF
1-V40-mjp-15,,,Melbourne - Seymour Via Broadmeadows,2,8F1A95,FFFFFF
1-V40-mjp-16,,,Melbourne - Seymour Via Broadmeadows,2,8F1A95,FFFFFF
1-V40-mjp-17,,,Melbourne - Seymour Via Broadmeadows,2,8F1A95,FFFFFF
1-V40-mjp-18,,,Melbourne - Seymour Via Broadmeadows,2,8F1A95,FFFFFF
1-V40-mjp-2,,,Melbourne - Seymour Via Broadmeadows,2,8F1A95,FFFFFF
1-V40-mjp-3,,,Melbourne - Seymour Via Broadmeadows,2,8F1A95,FFFFFF
1-V40-mjp-4,,,Melbourne - Seymour Via Broadmeadows,2,8F1A95,FFFFFF
1-V40-mjp-5,,,Melbourne - Seymour Via Broadmeadows,2,8F1A95,FFFFFF
1-V40-mjp-6,,,Melbourne - Seymour Via Broadmeadows,2,8F1A95,FFFFFF
1-V40-mjp-7,,,Melbourne - Seymour Via Broadmeadows,2,8F1A95,FFFFFF
1-V40-mjp-8,,,Melbourne - Seymour Via Broadmeadows,2,8F1A95,FFFFFF
1-V40-mjp-9,,,Melbourne - Seymour Via Broadmeadows,2,8F1A95,FFFFFF
1-V45-mjp-10,,,Melbourne - Swan Hill Via Bendigo,2,8F1A95,FFFFFF
1-V45-mjp-11,,,Melbourne - Swan Hill Via Bendigo,2,8F1A95,FFFFFF
1-V45-mjp-12,,,Melbourne - Swan Hill Via Bendigo,2,8F1A95,FFFFFF
1-V45-mjp-13,,,Melbourne - Swan Hill Via Bendigo,2,8F1A95,FFFFFF
1-V45-mjp-14,,,Melbourne - Swan Hill Via Bendigo,2,8F1A95,FFFFFF
1-V45-mjp-15,,,Melbourne - Swan Hill Via Bendigo,2,8F1A95,FFFFFF
1-V45-mjp-16,,,Melbourne - Swan Hill Via Bendigo,2,8F1A95,FFFFFF
1-V45-mjp-17,,,Melbourne - Swan Hill Via Bendigo,2,8F1A95,FFFFFF
1-V45-mjp-18,,,Melbourne - Swan Hill Via Bendigo,2,8F1A95,FFFFFF
1-V45-mjp-9,,,Melbourne - Swan Hill Via Bendigo,2,8F1A95,FFFFFF
1-V48-mjp-1,,,"Traralgon - Melbourne Via Pakenham, Moe & Morwell",2,8F1A95,FFFFFF
1-V48-mjp-10,,,"Traralgon - Melbourne Via Pakenham, Moe & Morwell",2,8F1A95,FFFFFF
1-V48-mjp-11,,,"Traralgon - Melbourne Via Pakenham, Moe & Morwell",2,8F1A95,FFFFFF
1-V48-mjp-12,,,"Traralgon - Melbourne Via Pakenham, Moe & Morwell",2,8F1A95,FFFFFF
1-V48-mjp-13,,,"Traralgon - Melbourne Via Pakenham, Moe & Morwell",2,8F1A95,FFFFFF
1-V48-mjp-14,,,"Traralgon - Melbourne Via Pakenham, Moe & Morwell",2,8F1A95,FFFFFF
1-V48-mjp-15,,,"Traralgon - Melbourne Via Pakenham, Moe & Morwell",2,8F1A95,FFFFFF
1-V48-mjp-16,,,"Traralgon - Melbourne Via Pakenham, Moe & Morwell",2,8F1A95,FFFFFF
1-V48-mjp-17,,,"Traralgon - Melbourne Via Pakenham, Moe & Morwell",2,8F1A95,FFFFFF
1-V48-mjp-18,,,"Traralgon - Melbourne Via Pakenham, Moe & Morwell",2,8F1A95,FFFFFF
1-V48-mjp-2,,,"Traralgon - Melbourne Via Pakenham, Moe & Morwell",2,8F1A95,FFFFFF
1-V48-mjp-3,,,"Traralgon - Melbourne Via Pakenham, Moe & Morwell",2,8F1A95,FFFFFF
1-V48-mjp-4,,,"Traralgon - Melbourne Via Pakenham, Moe & Morwell",2,8F1A95,FFFFFF
1-V48-mjp-5,,,"Traralgon - Melbourne Via Pakenham, Moe & Morwell",2,8F1A95,FFFFFF
1-V48-mjp-6,,,"Traralgon - Melbourne Via Pakenham, Moe & Morwell",2,8F1A95,FFFFFF
1-V48-mjp-7,,,"Traralgon - Melbourne Via Pakenham, Moe & Morwell",2,8F1A95,FFFFFF
1-V48-mjp-8,,,"Traralgon - Melbourne Via Pakenham, Moe & Morwell",2,8F1A95,FFFFFF
1-V48-mjp-9,,,"Traralgon - Melbourne Via Pakenham, Moe & Morwell",2,8F1A95,FFFFFF
1-V51-mjp-1,,,Warrnambool - Melbourne Via Geelong & Colac,2,8F1A95,FFFFFF
1-V51-mjp-10,,,Warrnambool - Melbourne Via Geelong & Colac,2,8F1A95,FFFFFF
1-V51-mjp-11,,,Warrnambool - Melbourne Via Geelong & Colac,2,8F1A95,FFFFFF
1-V51-mjp-12,,,Warrnambool - Melbourne Via Geelong & Colac,2,8F1A95,FFFFFF
1-V51-mjp-13,,,Warrnambool - Melbourne Via Geelong & Colac,2,8F1A95,FFFFFF
1-V51-mjp-14,,,Warrnambool - Melbourne Via Geelong & Colac,2,8F1A95,FFFFFF
1-V51-mjp-15,,,Warrnambool - Melbourne Via Geelong & Colac,2,8F1A95,FFFFFF
1-V51-mjp-16,,,Warrnambool - Melbourne Via Geelong & Colac,2,8F1A95,FFFFFF
1-V51-mjp-17,,,Warrnambool - Melbourne Via Geelong & Colac,2,8F1A95,FFFFFF
1-V51-mjp-18,,,Warrnambool - Melbourne Via Geelong & Colac,2,8F1A95,FFFFFF
1-V51-mjp-2,,,Warrnambool - Melbourne Via Geelong & Colac,2,8F1A95,FFFFFF
1-V51-mjp-3,,,Warrnambool - Melbourne Via Geelong & Colac,2,8F1A95,FFFFFF
1-V51-mjp-4,,,Warrnambool - Melbourne Via Geelong & Colac,2,8F1A95,FFFFFF
1-V51-mjp-5,,,Warrnambool - Melbourne Via Geelong & Colac,2,8F1A95,FFFFFF
1-V51-mjp-6,,,Warrnambool - Melbourne Via Geelong & Colac,2,8F1A95,FFFFFF
1-V51-mjp-7,,,Warrnambool - Melbourne Via Geelong & Colac,2,8F1A95,FFFFFF
1-V51-mjp-8,,,Warrnambool - Melbourne Via Geelong & Colac,2,8F1A95,FFFFFF
1-V51-mjp-9,,,Warrnambool - Melbourne Via Geelong & Colac,2,8F1A95,FFFFFF
1-vPK-mjp-1,,Pakenham,Pakenham - City Via Pakenham,2,8F1A95,FFFFFF
1-vPK-mjp-10,,Pakenham,Pakenham - City Via Pakenham,2,8F1A95,FFFFFF
1-vPK-mjp-11,,Pakenham,Pakenham - City Via Pakenham,2,8F1A95,FFFFFF
1-vPK-mjp-12,,Pakenham,Pakenham - City Via Pakenham,2,8F1A95,FFFFFF
1-vPK-mjp-13,,Pakenham,Pakenham - City Via Pakenham,2,8F1A95,FFFFFF
1-vPK-mjp-14,,Pakenham,Pakenham - City Via Pakenham,2,8F1A95,FFFFFF
1-vPK-mjp-15,,Pakenham,Pakenham - City Via Pakenham,2,8F1A95,FFFFFF
1-vPK-mjp-16,,Pakenham,Pakenham - City Via Pakenham,2,8F1A95,FFFFFF
1-vPK-mjp-17,,Pakenham,Pakenham - City Via Pakenham,2,8F1A95,FFFFFF
1-vPK-mjp-18,,Pakenham,Pakenham - City Via Pakenham,2,8F1A95,FFFFFF
1-vPK-mjp-2,,Pakenham,Pakenham - City Via Pakenham,2,8F1A95,FFFFFF
1-vPK-mjp-3,,Pakenham,Pakenham - City Via Pakenham,2,8F1A95,FFFFFF
1-vPK-mjp-4,,Pakenham,Pakenham - City Via Pakenham,2,8F1A95,FFFFFF
1-vPK-mjp-5,,Pakenham,Pakenham - City Via Pakenham,2,8F1A95,FFFFFF
1-vPK-mjp-6,,Pakenham,Pakenham - City Via Pakenham,2,8F1A95,FFFFFF
1-vPK-mjp-7,,Pakenham,Pakenham - City Via Pakenham,2,8F1A95,FFFFFF
1-vPK-mjp-8,,Pakenham,Pakenham - City Via Pakenham,2,8F1A95,FFFFFF
1-vPK-mjp-9,,Pakenham,Pakenham - City Via Pakenham,2,8F1A95,FFFFFF
