service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
MF3-35-232-aus,0,0,1,0,0,0,0,20240223,20240526
MF3-35-234-aus,0,0,1,0,0,0,0,20240223,20240526
MF3-35-235-aus,0,0,1,0,0,0,0,20240223,20240526
MF3-35-236-aus,0,0,1,0,0,0,0,20240223,20240526
MF3-35-237-aus,0,0,1,0,0,0,0,20240223,20240526
MF3-35-426-aus,0,0,1,0,0,0,0,20240223,20240526
MF3-35-429-aus,0,0,1,0,0,0,0,20240223,20240526
MF3-35-903-aus,0,0,1,0,0,0,0,20240223,20240526
MF3-38-406-aus,1,1,1,1,0,0,0,20240223,20240526
MF3-39-301-A-aus,0,0,0,0,1,0,0,20240223,20240526
MF3-39-301-aus,0,0,0,0,1,0,0,20240223,20240526
MF3-40-683-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-43-477-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-43-478-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-43-479-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-43-482-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-43-484-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-43-490-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-43-543-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-48-343-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-48-578-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-48-579-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-48-580-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-48-582-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-49-605-aus,0,0,0,0,1,0,0,20240223,20240526
MF3-49-612-aus,0,0,0,0,1,0,0,20240223,20240526
MF3-49-624-aus,0,0,0,0,1,0,0,20240223,20240526
MF3-49-630-aus,0,0,0,0,1,0,0,20240223,20240526
MF3-51-789-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-51-790-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-51-791-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-51-792-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-51-795-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-51-796-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-51-798-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-51-799-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-51-881-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-51-890-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-51-891-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-51-892-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-51-893-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-51-894-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-51-895-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-51-897-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-51-898-aus,1,1,1,1,1,0,0,20240223,20240526
MF3-53-420-aus,0,0,0,0,1,0,0,20240223,20240526
MF3-53-427-aus,1,1,1,1,0,0,0,20240223,20240526
MF3-53-428-aus,1,1,1,1,0,0,0,20240223,20240526
MF3-53-471-aus,1,1,1,1,0,0,0,20240223,20240526
MF3-82-400-aus,0,0,0,0,1,0,0,20240223,20240526
MF3-82-415-aus,0,0,0,0,1,0,0,20240223,20240526
MF3-82-417-aus,0,0,0,0,1,0,0,20240223,20240526
MF3-82-496-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-14-200-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-207-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-270-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-271-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-273-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-279-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-280-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-281-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-282-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-284-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-285-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-293-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-295-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-302-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-303-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-304-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-305-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-309-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-318-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-364-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-370-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-380-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-903-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-905-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-906-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-907-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-14-908-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-200-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-202-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-207-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-234-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-235-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-236-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-237-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-246-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-250-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-251-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-270-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-279-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-284-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-285-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-293-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-302-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-304-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-305-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-309-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-350-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-510-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-512-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-903-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-905-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-906-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-907-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-17-908-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-18-901-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-18-902-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-18-903-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-21-967-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-22-671-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-22-688-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-22-690-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-22-693-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-22-694-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-22-695-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-22-696-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-22-697-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-22-737-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-24-481-aus,1,1,1,1,1,0,0,20240223,20240526
MF4-24-483-aus,1,1,1,1,1,0,0,20240223,20240526
MF4-24-485-aus,1,1,1,1,1,0,0,20240223,20240526
MF4-24-486-aus,1,1,1,1,1,0,0,20240223,20240526
MF4-24-487-aus,1,1,1,1,1,0,0,20240223,20240526
MF4-24-488-aus,1,1,1,1,1,0,0,20240223,20240526
MF4-24-489-aus,1,1,1,1,1,0,0,20240223,20240526
MF4-32-600-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-32-603-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-32-604-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-32-922-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-32-923-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-33-200-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-33-207-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-33-250-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-33-251-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-33-350-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-33-901-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-33-902-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-35-215-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-35-216-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-35-220-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-35-223-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-35-232-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-35-234-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-35-235-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-35-236-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-35-237-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-35-426-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-35-429-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-35-903-aus,0,0,0,1,0,0,0,20240223,20240526
MF4-38-406-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-39-508-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-39-513-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-39-514-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-39-517-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-39-546-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-39-552-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-39-553-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-39-555-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-39-556-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-39-558-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-39-561-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-39-567-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-39-609-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-49-605-aus,1,1,1,1,0,0,0,20240223,20240526
MF4-49-612-aus,1,1,1,1,0,0,0,20240223,20240526
MF4-49-623-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-49-624-aus,1,1,1,1,0,0,0,20240223,20240526
MF4-49-625-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-49-630-aus,1,1,1,1,0,0,0,20240223,20240526
MF4-53-420-aus,1,1,1,1,0,0,0,20240223,20240526
MF4-53-427-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-53-428-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-53-471-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-82-400-aus,1,1,1,1,0,0,0,20240223,20240526
MF4-82-414-aus,1,1,1,1,1,0,0,20240223,20240526
MF4-82-439-aus,0,0,0,0,1,0,0,20240223,20240526
MF4-82-497-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-13-462-aus,1,1,1,1,1,0,0,20240223,20240526
MF5-13-469-aus,1,1,1,1,1,0,0,20240223,20240526
MF5-14-200-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-207-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-270-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-271-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-273-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-279-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-280-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-281-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-282-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-284-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-285-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-293-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-295-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-302-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-303-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-304-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-305-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-309-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-318-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-364-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-370-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-380-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-903-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-905-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-906-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-907-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-14-908-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-200-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-202-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-207-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-234-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-235-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-236-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-237-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-246-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-250-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-251-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-270-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-279-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-284-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-285-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-293-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-302-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-304-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-305-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-309-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-350-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-510-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-512-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-903-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-905-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-906-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-907-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-17-908-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-18-901-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-18-902-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-18-903-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-19-663-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-664-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-670-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-671-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-672-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-675-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-677-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-679-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-680-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-682-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-688-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-689-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-690-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-691-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-693-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-694-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-696-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-697-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-699-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-732-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-734-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-735-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-736-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-737-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-742-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-745-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-753-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-754-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-755-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-19-765-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-21-663-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-664-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-671-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-672-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-675-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-677-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-679-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-680-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-681-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-682-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-688-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-689-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-690-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-691-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-694-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-695-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-697-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-699-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-732-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-734-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-735-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-736-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-737-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-738-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-740-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-742-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-745-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-753-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-754-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-755-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-757-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-758-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-21-765-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-22-663-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-22-664-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-22-670-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-22-689-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-22-695-aus,0,0,0,1,0,0,0,20240223,20240526
MF5-22-697-aus,0,0,0,1,0,0,0,20240223,20240526
MF5-22-742-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-23-526-aus,1,1,1,1,1,0,0,20240223,20240526
MF5-23-527-aus,1,1,1,1,1,0,0,20240223,20240526
MF5-23-548-aus,1,1,1,1,1,0,0,20240223,20240526
MF5-23-549-aus,1,1,1,1,1,0,0,20240223,20240526
MF5-23-550-aus,1,1,1,1,1,0,0,20240223,20240526
MF5-23-551-aus,1,1,1,1,1,0,0,20240223,20240526
MF5-23-951-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-23-953-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-23-959-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-25-465-aus,1,1,1,1,1,0,0,20240223,20240526
MF5-29-663-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-29-664-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-29-670-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-29-671-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-29-672-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-29-675-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-29-677-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-29-679-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-29-680-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-29-688-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-29-690-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-29-691-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-29-693-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-29-694-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-29-697-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-29-699-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-29-732-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-29-735-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-29-736-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-29-737-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-29-742-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-29-755-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-29-765-aus,0,0,0,1,1,0,0,20240223,20240526
MF5-32-600-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-32-603-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-32-604-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-32-922-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-32-923-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-33-200-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-33-207-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-33-250-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-33-251-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-33-350-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-33-901-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-33-902-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-35-215-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-35-216-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-35-220-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-35-223-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-35-232-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-35-234-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-35-235-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-35-236-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-35-237-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-35-426-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-35-429-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-35-903-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-49-623-aus,1,0,1,1,0,0,0,20240223,20240526
MF5-49-625-aus,1,0,1,1,0,0,0,20240223,20240526
MF5-82-150-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-82-151-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-82-152-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-82-153-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-82-160-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-82-161-aus,1,1,1,1,1,0,0,20240223,20240526
MF5-82-166-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-82-167-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-82-170-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-82-180-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-82-181-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-82-182-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-82-190-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-82-191-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-82-192-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-82-411-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-82-412-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-82-415-aus,1,1,1,1,0,0,0,20240223,20240526
MF5-82-417-aus,1,1,1,1,0,0,0,20240223,20240526
MF5-82-439-aus,1,1,1,1,0,0,0,20240223,20240526
MF5-82-441-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-82-443-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-82-494-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-82-495-aus,0,0,0,0,1,0,0,20240223,20240526
MF5-82-496-aus,1,1,1,1,0,0,0,20240223,20240526
MF5-82-497-aus,1,1,1,1,0,0,0,20240223,20240526
MF5-82-498-aus,0,0,0,0,1,0,0,20240223,20240526
MF6-14-200-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-207-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-270-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-271-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-273-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-279-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-280-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-281-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-282-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-284-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-285-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-293-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-295-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-302-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-303-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-304-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-305-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-309-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-318-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-364-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-370-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-380-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-903-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-905-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-906-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-907-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-14-908-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-15-506-aus,1,1,1,1,1,0,0,20240223,20240526
