service_id,date,exception_type
MF9-17-270-aus,20240411,2
MF9-17-270-aus,20240418,2
MF9-17-270-aus,20240425,2
MF9-17-270-aus,20240502,2
MF9-17-270-aus,20240509,2
MF9-17-270-aus,20240516,2
MF9-17-270-aus,20240523,2
MF9-17-279-aus,20240229,2
MF9-17-279-aus,20240404,2
MF9-17-279-aus,20240411,2
MF9-17-279-aus,20240418,2
MF9-17-279-aus,20240425,2
MF9-17-279-aus,20240502,2
MF9-17-279-aus,20240509,2
MF9-17-279-aus,20240516,2
MF9-17-279-aus,20240523,2
MF9-17-284-aus,20240229,2
MF9-17-284-aus,20240404,2
MF9-17-284-aus,20240411,2
MF9-17-284-aus,20240418,2
MF9-17-284-aus,20240425,2
MF9-17-284-aus,20240502,2
MF9-17-284-aus,20240509,2
MF9-17-284-aus,20240516,2
MF9-17-284-aus,20240523,2
MF9-17-285-aus,20240229,2
MF9-17-285-aus,20240404,2
MF9-17-285-aus,20240411,2
MF9-17-285-aus,20240418,2
MF9-17-285-aus,20240425,2
MF9-17-285-aus,20240502,2
MF9-17-285-aus,20240509,2
MF9-17-285-aus,20240516,2
MF9-17-285-aus,20240523,2
MF9-17-293-aus,20240229,2
MF9-17-293-aus,20240404,2
MF9-17-293-aus,20240411,2
MF9-17-293-aus,20240418,2
MF9-17-293-aus,20240425,2
MF9-17-293-aus,20240502,2
MF9-17-293-aus,20240509,2
MF9-17-293-aus,20240516,2
MF9-17-293-aus,20240523,2
MF9-17-302-aus,20240229,2
MF9-17-302-aus,20240404,2
MF9-17-302-aus,20240411,2
MF9-17-302-aus,20240418,2
MF9-17-302-aus,20240425,2
MF9-17-302-aus,20240502,2
MF9-17-302-aus,20240509,2
MF9-17-302-aus,20240516,2
MF9-17-302-aus,20240523,2
MF9-17-304-aus,20240229,2
MF9-17-304-aus,20240404,2
MF9-17-304-aus,20240411,2
MF9-17-304-aus,20240418,2
MF9-17-304-aus,20240425,2
MF9-17-304-aus,20240502,2
MF9-17-304-aus,20240509,2
MF9-17-304-aus,20240516,2
MF9-17-304-aus,20240523,2
MF9-17-305-aus,20240229,2
MF9-17-305-aus,20240404,2
MF9-17-305-aus,20240411,2
MF9-17-305-aus,20240418,2
MF9-17-305-aus,20240425,2
MF9-17-305-aus,20240502,2
MF9-17-305-aus,20240509,2
MF9-17-305-aus,20240516,2
MF9-17-305-aus,20240523,2
MF9-17-309-aus,20240229,2
MF9-17-309-aus,20240404,2
MF9-17-309-aus,20240411,2
MF9-17-309-aus,20240418,2
MF9-17-309-aus,20240425,2
MF9-17-309-aus,20240502,2
MF9-17-309-aus,20240509,2
MF9-17-309-aus,20240516,2
MF9-17-309-aus,20240523,2
MF9-17-350-aus,20240229,2
MF9-17-350-aus,20240404,2
MF9-17-350-aus,20240411,2
MF9-17-350-aus,20240418,2
MF9-17-350-aus,20240425,2
MF9-17-350-aus,20240502,2
MF9-17-350-aus,20240509,2
MF9-17-350-aus,20240516,2
MF9-17-350-aus,20240523,2
MF9-17-510-aus,20240229,2
MF9-17-510-aus,20240404,2
MF9-17-510-aus,20240411,2
MF9-17-510-aus,20240418,2
MF9-17-510-aus,20240425,2
MF9-17-510-aus,20240502,2
MF9-17-510-aus,20240509,2
MF9-17-510-aus,20240516,2
MF9-17-510-aus,20240523,2
MF9-17-512-aus,20240229,2
MF9-17-512-aus,20240404,2
MF9-17-512-aus,20240411,2
MF9-17-512-aus,20240418,2
MF9-17-512-aus,20240425,2
MF9-17-512-aus,20240502,2
MF9-17-512-aus,20240509,2
MF9-17-512-aus,20240516,2
MF9-17-512-aus,20240523,2
MF9-17-903-aus,20240229,2
MF9-17-903-aus,20240404,2
MF9-17-903-aus,20240411,2
MF9-17-903-aus,20240418,2
MF9-17-903-aus,20240425,2
MF9-17-903-aus,20240502,2
MF9-17-903-aus,20240509,2
MF9-17-903-aus,20240516,2
MF9-17-903-aus,20240523,2
MF9-17-905-aus,20240229,2
MF9-17-905-aus,20240404,2
MF9-17-905-aus,20240411,2
MF9-17-905-aus,20240418,2
MF9-17-905-aus,20240425,2
MF9-17-905-aus,20240502,2
MF9-17-905-aus,20240509,2
MF9-17-905-aus,20240516,2
MF9-17-905-aus,20240523,2
MF9-17-906-aus,20240229,2
MF9-17-906-aus,20240404,2
MF9-17-906-aus,20240411,2
MF9-17-906-aus,20240418,2
MF9-17-906-aus,20240425,2
MF9-17-906-aus,20240502,2
MF9-17-906-aus,20240509,2
MF9-17-906-aus,20240516,2
MF9-17-906-aus,20240523,2
MF9-17-907-aus,20240229,2
MF9-17-907-aus,20240404,2
MF9-17-907-aus,20240411,2
MF9-17-907-aus,20240418,2
MF9-17-907-aus,20240425,2
MF9-17-907-aus,20240502,2
MF9-17-907-aus,20240509,2
MF9-17-907-aus,20240516,2
MF9-17-907-aus,20240523,2
MF9-17-908-aus,20240229,2
MF9-17-908-aus,20240404,2
MF9-17-908-aus,20240411,2
MF9-17-908-aus,20240418,2
MF9-17-908-aus,20240425,2
MF9-17-908-aus,20240502,2
MF9-17-908-aus,20240509,2
MF9-17-908-aus,20240516,2
MF9-17-908-aus,20240523,2
MF9-22-697-aus,20240301,2
MF9-22-697-aus,20240308,2
MF9-22-697-aus,20240315,2
MF9-22-697-aus,20240322,2
MF9-22-697-aus,20240329,2
MF9-22-697-aus,20240405,2
MF9-22-697-aus,20240412,2
MF9-22-697-aus,20240419,2
MF9-22-697-aus,20240426,2
MF9-22-697-aus,20240503,2
MF9-22-697-aus,20240510,2
MF9-22-697-aus,20240517,2
MF9-22-697-aus,20240524,2
MF9-25-468-aus,20240311,2
MF9-25-468-aus,20240401,2
MF9-25-468-aus,20240402,2
MF9-25-468-aus,20240403,2
MF9-25-468-aus,20240404,2
MF9-25-468-aus,20240408,2
MF9-25-468-aus,20240409,2
MF9-25-468-aus,20240410,2
MF9-25-468-aus,20240411,2
MF9-25-468-aus,20240415,2
MF9-25-468-aus,20240416,2
MF9-25-468-aus,20240417,2
MF9-25-468-aus,20240418,2
MF9-25-468-aus,20240422,2
MF9-25-468-aus,20240423,2
MF9-25-468-aus,20240424,2
MF9-25-468-aus,20240425,2
MF9-25-468-aus,20240429,2
MF9-25-468-aus,20240430,2
MF9-25-468-aus,20240501,2
MF9-25-468-aus,20240502,2
MF9-25-468-aus,20240506,2
MF9-25-468-aus,20240507,2
MF9-25-468-aus,20240508,2
MF9-25-468-aus,20240509,2
MF9-25-468-aus,20240513,2
MF9-25-468-aus,20240514,2
MF9-25-468-aus,20240515,2
MF9-25-468-aus,20240516,2
MF9-25-468-aus,20240520,2
MF9-25-468-aus,20240521,2
MF9-25-468-aus,20240522,2
MF9-25-468-aus,20240523,2
Sat1-12-831-aus,20240226,2
Sat1-12-831-aus,20240304,2
Sat1-12-831-aus,20240318,2
Sat1-12-831-aus,20240325,2
Sat1-12-831-aus,20240330,2
Sat1-12-831-aus,20240401,2
Sat1-12-831-aus,20240406,2
Sat1-12-831-aus,20240408,2
Sat1-12-831-aus,20240413,2
Sat1-12-831-aus,20240415,2
Sat1-12-831-aus,20240420,2
Sat1-12-831-aus,20240422,2
Sat1-12-831-aus,20240427,2
Sat1-12-831-aus,20240429,2
Sat1-12-831-aus,20240504,2
Sat1-12-831-aus,20240506,2
Sat1-12-831-aus,20240511,2
Sat1-12-831-aus,20240513,2
Sat1-12-831-aus,20240518,2
Sat1-12-831-aus,20240520,2
Sat1-12-831-aus,20240525,2
Sat1-12-834-aus,20240226,2
Sat1-12-834-aus,20240304,2
Sat1-12-834-aus,20240318,2
Sat1-12-834-aus,20240325,2
Sat1-12-834-aus,20240330,2
Sat1-12-834-aus,20240401,2
Sat1-12-834-aus,20240406,2
Sat1-12-834-aus,20240408,2
Sat1-12-834-aus,20240413,2
Sat1-12-834-aus,20240415,2
Sat1-12-834-aus,20240420,2
Sat1-12-834-aus,20240422,2
Sat1-12-834-aus,20240427,2
Sat1-12-834-aus,20240429,2
Sat1-12-834-aus,20240504,2
Sat1-12-834-aus,20240506,2
Sat1-12-834-aus,20240511,2
Sat1-12-834-aus,20240513,2
Sat1-12-834-aus,20240518,2
Sat1-12-834-aus,20240520,2
Sat1-12-834-aus,20240525,2
Sat1-12-835-aus,20240226,2
Sat1-12-835-aus,20240304,2
Sat1-12-835-aus,20240318,2
Sat1-12-835-aus,20240325,2
Sat1-12-835-aus,20240330,2
Sat1-12-835-aus,20240401,2
Sat1-12-835-aus,20240406,2
Sat1-12-835-aus,20240408,2
Sat1-12-835-aus,20240413,2
Sat1-12-835-aus,20240415,2
Sat1-12-835-aus,20240420,2
Sat1-12-835-aus,20240422,2
Sat1-12-835-aus,20240427,2
Sat1-12-835-aus,20240429,2
Sat1-12-835-aus,20240504,2
Sat1-12-835-aus,20240506,2
Sat1-12-835-aus,20240511,2
Sat1-12-835-aus,20240513,2
Sat1-12-835-aus,20240518,2
Sat1-12-835-aus,20240520,2
Sat1-12-835-aus,20240525,2
Sat1-12-836-aus,20240226,2
Sat1-12-836-aus,20240304,2
Sat1-12-836-aus,20240318,2
Sat1-12-836-aus,20240325,2
Sat1-12-836-aus,20240330,2
Sat1-12-836-aus,20240401,2
Sat1-12-836-aus,20240406,2
Sat1-12-836-aus,20240408,2
Sat1-12-836-aus,20240413,2
Sat1-12-836-aus,20240415,2
Sat1-12-836-aus,20240420,2
Sat1-12-836-aus,20240422,2
Sat1-12-836-aus,20240427,2
Sat1-12-836-aus,20240429,2
Sat1-12-836-aus,20240504,2
Sat1-12-836-aus,20240506,2
Sat1-12-836-aus,20240511,2
Sat1-12-836-aus,20240513,2
Sat1-12-836-aus,20240518,2
Sat1-12-836-aus,20240520,2
Sat1-12-836-aus,20240525,2
Sat1-12-837-aus,20240226,2
Sat1-12-837-aus,20240304,2
Sat1-12-837-aus,20240318,2
Sat1-12-837-aus,20240325,2
Sat1-12-837-aus,20240330,2
Sat1-12-837-aus,20240401,2
Sat1-12-837-aus,20240406,2
Sat1-12-837-aus,20240408,2
Sat1-12-837-aus,20240413,2
Sat1-12-837-aus,20240415,2
Sat1-12-837-aus,20240420,2
Sat1-12-837-aus,20240422,2
Sat1-12-837-aus,20240427,2
Sat1-12-837-aus,20240429,2
Sat1-12-837-aus,20240504,2
Sat1-12-837-aus,20240506,2
Sat1-12-837-aus,20240511,2
Sat1-12-837-aus,20240513,2
Sat1-12-837-aus,20240518,2
Sat1-12-837-aus,20240520,2
Sat1-12-837-aus,20240525,2
Sat1-12-839-aus,20240226,2
Sat1-12-839-aus,20240304,2
Sat1-12-839-aus,20240318,2
Sat1-12-839-aus,20240325,2
Sat1-12-839-aus,20240330,2
Sat1-12-839-aus,20240401,2
Sat1-12-839-aus,20240406,2
Sat1-12-839-aus,20240408,2
Sat1-12-839-aus,20240413,2
Sat1-12-839-aus,20240415,2
Sat1-12-839-aus,20240420,2
Sat1-12-839-aus,20240422,2
Sat1-12-839-aus,20240427,2
Sat1-12-839-aus,20240429,2
Sat1-12-839-aus,20240504,2
Sat1-12-839-aus,20240506,2
Sat1-12-839-aus,20240511,2
Sat1-12-839-aus,20240513,2
Sat1-12-839-aus,20240518,2
Sat1-12-839-aus,20240520,2
Sat1-12-839-aus,20240525,2
Sat1-12-840-aus,20240226,2
Sat1-12-840-aus,20240304,2
Sat1-12-840-aus,20240318,2
Sat1-12-840-aus,20240325,2
Sat1-12-840-aus,20240330,2
Sat1-12-840-aus,20240401,2
Sat1-12-840-aus,20240406,2
Sat1-12-840-aus,20240408,2
Sat1-12-840-aus,20240413,2
Sat1-12-840-aus,20240415,2
Sat1-12-840-aus,20240420,2
Sat1-12-840-aus,20240422,2
Sat1-12-840-aus,20240427,2
Sat1-12-840-aus,20240429,2
Sat1-12-840-aus,20240504,2
Sat1-12-840-aus,20240506,2
Sat1-12-840-aus,20240511,2
Sat1-12-840-aus,20240513,2
Sat1-12-840-aus,20240518,2
Sat1-12-840-aus,20240520,2
Sat1-12-840-aus,20240525,2
Sat1-12-841-aus,20240226,2
Sat1-12-841-aus,20240304,2
Sat1-12-841-aus,20240318,2
Sat1-12-841-aus,20240325,2
Sat1-12-841-aus,20240330,2
Sat1-12-841-aus,20240401,2
Sat1-12-841-aus,20240406,2
Sat1-12-841-aus,20240408,2
Sat1-12-841-aus,20240413,2
Sat1-12-841-aus,20240415,2
Sat1-12-841-aus,20240420,2
Sat1-12-841-aus,20240422,2
Sat1-12-841-aus,20240427,2
Sat1-12-841-aus,20240429,2
Sat1-12-841-aus,20240504,2
Sat1-12-841-aus,20240506,2
Sat1-12-841-aus,20240511,2
Sat1-12-841-aus,20240513,2
Sat1-12-841-aus,20240518,2
Sat1-12-841-aus,20240520,2
Sat1-12-841-aus,20240525,2
Sat1-12-846-aus,20240226,2
Sat1-12-846-aus,20240304,2
Sat1-12-846-aus,20240318,2
Sat1-12-846-aus,20240325,2
Sat1-12-846-aus,20240330,2
Sat1-12-846-aus,20240401,2
Sat1-12-846-aus,20240406,2
Sat1-12-846-aus,20240408,2
Sat1-12-846-aus,20240413,2
Sat1-12-846-aus,20240415,2
Sat1-12-846-aus,20240420,2
Sat1-12-846-aus,20240422,2
Sat1-12-846-aus,20240427,2
Sat1-12-846-aus,20240429,2
Sat1-12-846-aus,20240504,2
Sat1-12-846-aus,20240506,2
Sat1-12-846-aus,20240511,2
Sat1-12-846-aus,20240513,2
Sat1-12-846-aus,20240518,2
Sat1-12-846-aus,20240520,2
Sat1-12-846-aus,20240525,2
Sat1-12-847-aus,20240226,2
Sat1-12-847-aus,20240304,2
Sat1-12-847-aus,20240318,2
Sat1-12-847-aus,20240325,2
Sat1-12-847-aus,20240330,2
Sat1-12-847-aus,20240401,2
Sat1-12-847-aus,20240406,2
Sat1-12-847-aus,20240408,2
Sat1-12-847-aus,20240413,2
Sat1-12-847-aus,20240415,2
Sat1-12-847-aus,20240420,2
Sat1-12-847-aus,20240422,2
Sat1-12-847-aus,20240427,2
Sat1-12-847-aus,20240429,2
Sat1-12-847-aus,20240504,2
Sat1-12-847-aus,20240506,2
Sat1-12-847-aus,20240511,2
Sat1-12-847-aus,20240513,2
Sat1-12-847-aus,20240518,2
Sat1-12-847-aus,20240520,2
Sat1-12-847-aus,20240525,2
Sat1-12-888-aus,20240226,2
Sat1-12-888-aus,20240304,2
Sat1-12-888-aus,20240318,2
Sat1-12-888-aus,20240325,2
Sat1-12-888-aus,20240330,2
Sat1-12-888-aus,20240401,2
Sat1-12-888-aus,20240406,2
Sat1-12-888-aus,20240408,2
Sat1-12-888-aus,20240413,2
Sat1-12-888-aus,20240415,2
Sat1-12-888-aus,20240420,2
Sat1-12-888-aus,20240422,2
Sat1-12-888-aus,20240427,2
Sat1-12-888-aus,20240429,2
Sat1-12-888-aus,20240504,2
Sat1-12-888-aus,20240506,2
Sat1-12-888-aus,20240511,2
Sat1-12-888-aus,20240513,2
Sat1-12-888-aus,20240518,2
Sat1-12-888-aus,20240520,2
Sat1-12-888-aus,20240525,2
Sat1-12-889-aus,20240226,2
Sat1-12-889-aus,20240304,2
Sat1-12-889-aus,20240318,2
Sat1-12-889-aus,20240325,2
Sat1-12-889-aus,20240330,2
Sat1-12-889-aus,20240401,2
Sat1-12-889-aus,20240406,2
Sat1-12-889-aus,20240408,2
Sat1-12-889-aus,20240413,2
Sat1-12-889-aus,20240415,2
Sat1-12-889-aus,20240420,2
Sat1-12-889-aus,20240422,2
Sat1-12-889-aus,20240427,2
Sat1-12-889-aus,20240429,2
Sat1-12-889-aus,20240504,2
Sat1-12-889-aus,20240506,2
Sat1-12-889-aus,20240511,2
Sat1-12-889-aus,20240513,2
Sat1-12-889-aus,20240518,2
Sat1-12-889-aus,20240520,2
Sat1-12-889-aus,20240525,2
Sat1-12-899-aus,20240226,2
Sat1-12-899-aus,20240304,2
Sat1-12-899-aus,20240318,2
Sat1-12-899-aus,20240325,2
Sat1-12-899-aus,20240330,2
Sat1-12-899-aus,20240401,2
Sat1-12-899-aus,20240406,2
Sat1-12-899-aus,20240408,2
Sat1-12-899-aus,20240413,2
Sat1-12-899-aus,20240415,2
Sat1-12-899-aus,20240420,2
Sat1-12-899-aus,20240422,2
Sat1-12-899-aus,20240427,2
Sat1-12-899-aus,20240429,2
Sat1-12-899-aus,20240504,2
Sat1-12-899-aus,20240506,2
Sat1-12-899-aus,20240511,2
Sat1-12-899-aus,20240513,2
Sat1-12-899-aus,20240518,2
Sat1-12-899-aus,20240520,2
Sat1-12-899-aus,20240525,2
Sat1-12-925-aus,20240226,2
Sat1-12-925-aus,20240304,2
Sat1-12-925-aus,20240318,2
Sat1-12-925-aus,20240325,2
Sat1-12-925-aus,20240330,2
Sat1-12-925-aus,20240401,2
Sat1-12-925-aus,20240406,2
Sat1-12-925-aus,20240408,2
Sat1-12-925-aus,20240413,2
Sat1-12-925-aus,20240415,2
Sat1-12-925-aus,20240420,2
Sat1-12-925-aus,20240422,2
Sat1-12-925-aus,20240427,2
Sat1-12-925-aus,20240429,2
Sat1-12-925-aus,20240504,2
Sat1-12-925-aus,20240506,2
Sat1-12-925-aus,20240511,2
Sat1-12-925-aus,20240513,2
Sat1-12-925-aus,20240518,2
Sat1-12-925-aus,20240520,2
Sat1-12-925-aus,20240525,2
Sat1-12-926-aus,20240226,2
Sat1-12-926-aus,20240304,2
Sat1-12-926-aus,20240318,2
Sat1-12-926-aus,20240325,2
Sat1-12-926-aus,20240330,2
Sat1-12-926-aus,20240401,2
Sat1-12-926-aus,20240406,2
Sat1-12-926-aus,20240408,2
Sat1-12-926-aus,20240413,2
Sat1-12-926-aus,20240415,2
Sat1-12-926-aus,20240420,2
Sat1-12-926-aus,20240422,2
Sat1-12-926-aus,20240427,2
Sat1-12-926-aus,20240429,2
Sat1-12-926-aus,20240504,2
Sat1-12-926-aus,20240506,2
Sat1-12-926-aus,20240511,2
Sat1-12-926-aus,20240513,2
Sat1-12-926-aus,20240518,2
Sat1-12-926-aus,20240520,2
Sat1-12-926-aus,20240525,2
Sat1-12-927-aus,20240226,2
Sat1-12-927-aus,20240304,2
Sat1-12-927-aus,20240318,2
Sat1-12-927-aus,20240325,2
Sat1-12-927-aus,20240330,2
Sat1-12-927-aus,20240401,2
Sat1-12-927-aus,20240406,2
Sat1-12-927-aus,20240408,2
Sat1-12-927-aus,20240413,2
Sat1-12-927-aus,20240415,2
Sat1-12-927-aus,20240420,2
Sat1-12-927-aus,20240422,2
Sat1-12-927-aus,20240427,2
Sat1-12-927-aus,20240429,2
Sat1-12-927-aus,20240504,2
Sat1-12-927-aus,20240506,2
Sat1-12-927-aus,20240511,2
Sat1-12-927-aus,20240513,2
Sat1-12-927-aus,20240518,2
Sat1-12-927-aus,20240520,2
Sat1-12-927-aus,20240525,2
Sat1-12-928-aus,20240226,2
Sat1-12-928-aus,20240304,2
Sat1-12-928-aus,20240318,2
Sat1-12-928-aus,20240325,2
Sat1-12-928-aus,20240330,2
Sat1-12-928-aus,20240401,2
Sat1-12-928-aus,20240406,2
Sat1-12-928-aus,20240408,2
Sat1-12-928-aus,20240413,2
Sat1-12-928-aus,20240415,2
Sat1-12-928-aus,20240420,2
Sat1-12-928-aus,20240422,2
Sat1-12-928-aus,20240427,2
Sat1-12-928-aus,20240429,2
Sat1-12-928-aus,20240504,2
Sat1-12-928-aus,20240506,2
Sat1-12-928-aus,20240511,2
Sat1-12-928-aus,20240513,2
Sat1-12-928-aus,20240518,2
Sat1-12-928-aus,20240520,2
Sat1-12-928-aus,20240525,2
Sat1-12-929-aus,20240226,2
Sat1-12-929-aus,20240304,2
Sat1-12-929-aus,20240318,2
Sat1-12-929-aus,20240325,2
Sat1-12-929-aus,20240330,2
Sat1-12-929-aus,20240401,2
Sat1-12-929-aus,20240406,2
Sat1-12-929-aus,20240408,2
Sat1-12-929-aus,20240413,2
Sat1-12-929-aus,20240415,2
Sat1-12-929-aus,20240420,2
Sat1-12-929-aus,20240422,2
Sat1-12-929-aus,20240427,2
Sat1-12-929-aus,20240429,2
Sat1-12-929-aus,20240504,2
Sat1-12-929-aus,20240506,2
Sat1-12-929-aus,20240511,2
Sat1-12-929-aus,20240513,2
Sat1-12-929-aus,20240518,2
Sat1-12-929-aus,20240520,2
Sat1-12-929-aus,20240525,2
Sat1-13-460-aus,20240224,2
Sat1-13-460-aus,20240226,2
Sat1-13-460-aus,20240302,2
Sat1-13-460-aus,20240304,2
Sat1-13-460-aus,20240309,2
Sat1-13-460-aus,20240311,2
Sat1-13-460-aus,20240316,2
Sat1-13-460-aus,20240318,2
Sat1-13-460-aus,20240323,2
Sat1-13-460-aus,20240325,2
Sat1-13-460-aus,20240330,2
Sat1-13-460-aus,20240408,2
Sat1-13-460-aus,20240415,2
Sat1-13-460-aus,20240420,2
Sat1-13-460-aus,20240422,2
Sat1-13-460-aus,20240427,2
Sat1-13-460-aus,20240429,2
Sat1-13-460-aus,20240504,2
Sat1-13-460-aus,20240506,2
Sat1-13-460-aus,20240511,2
Sat1-13-460-aus,20240513,2
Sat1-13-460-aus,20240518,2
Sat1-13-460-aus,20240520,2
Sat1-13-460-aus,20240525,2
Sat1-13-462-aus,20240224,2
Sat1-13-462-aus,20240226,2
Sat1-13-462-aus,20240302,2
Sat1-13-462-aus,20240304,2
Sat1-13-462-aus,20240309,2
Sat1-13-462-aus,20240311,2
Sat1-13-462-aus,20240316,2
Sat1-13-462-aus,20240318,2
Sat1-13-462-aus,20240323,2
Sat1-13-462-aus,20240325,2
Sat1-13-462-aus,20240330,2
Sat1-13-462-aus,20240408,2
Sat1-13-462-aus,20240415,2
Sat1-13-462-aus,20240420,2
Sat1-13-462-aus,20240422,2
Sat1-13-462-aus,20240427,2
Sat1-13-462-aus,20240429,2
Sat1-13-462-aus,20240504,2
Sat1-13-462-aus,20240506,2
Sat1-13-462-aus,20240511,2
Sat1-13-462-aus,20240513,2
Sat1-13-462-aus,20240518,2
Sat1-13-462-aus,20240520,2
Sat1-13-462-aus,20240525,2
Sat1-13-463-aus,20240224,2
Sat1-13-463-aus,20240226,2
Sat1-13-463-aus,20240302,2
Sat1-13-463-aus,20240304,2
Sat1-13-463-aus,20240309,2
Sat1-13-463-aus,20240311,2
Sat1-13-463-aus,20240316,2
Sat1-13-463-aus,20240318,2
Sat1-13-463-aus,20240323,2
Sat1-13-463-aus,20240325,2
Sat1-13-463-aus,20240330,2
Sat1-13-463-aus,20240408,2
Sat1-13-463-aus,20240415,2
Sat1-13-463-aus,20240420,2
Sat1-13-463-aus,20240422,2
Sat1-13-463-aus,20240427,2
Sat1-13-463-aus,20240429,2
Sat1-13-463-aus,20240504,2
Sat1-13-463-aus,20240506,2
Sat1-13-463-aus,20240511,2
Sat1-13-463-aus,20240513,2
Sat1-13-463-aus,20240518,2
Sat1-13-463-aus,20240520,2
Sat1-13-463-aus,20240525,2
Sat1-13-469-aus,20240224,2
Sat1-13-469-aus,20240226,2
Sat1-13-469-aus,20240302,2
Sat1-13-469-aus,20240304,2
Sat1-13-469-aus,20240309,2
Sat1-13-469-aus,20240311,2
Sat1-13-469-aus,20240316,2
Sat1-13-469-aus,20240318,2
Sat1-13-469-aus,20240323,2
Sat1-13-469-aus,20240325,2
Sat1-13-469-aus,20240330,2
Sat1-13-469-aus,20240408,2
Sat1-13-469-aus,20240415,2
Sat1-13-469-aus,20240420,2
Sat1-13-469-aus,20240422,2
Sat1-13-469-aus,20240427,2
Sat1-13-469-aus,20240429,2
Sat1-13-469-aus,20240504,2
Sat1-13-469-aus,20240506,2
Sat1-13-469-aus,20240511,2
Sat1-13-469-aus,20240513,2
Sat1-13-469-aus,20240518,2
Sat1-13-469-aus,20240520,2
Sat1-13-469-aus,20240525,2
Sat1-13-476-aus,20240224,2
Sat1-13-476-aus,20240226,2
Sat1-13-476-aus,20240302,2
Sat1-13-476-aus,20240304,2
Sat1-13-476-aus,20240309,2
Sat1-13-476-aus,20240311,2
Sat1-13-476-aus,20240316,2
Sat1-13-476-aus,20240318,2
Sat1-13-476-aus,20240323,2
Sat1-13-476-aus,20240325,2
Sat1-13-476-aus,20240330,2
Sat1-13-476-aus,20240408,2
Sat1-13-476-aus,20240415,2
Sat1-13-476-aus,20240420,2
Sat1-13-476-aus,20240422,2
Sat1-13-476-aus,20240427,2
Sat1-13-476-aus,20240429,2
Sat1-13-476-aus,20240504,2
Sat1-13-476-aus,20240506,2
Sat1-13-476-aus,20240511,2
Sat1-13-476-aus,20240513,2
Sat1-13-476-aus,20240518,2
Sat1-13-476-aus,20240520,2
Sat1-13-476-aus,20240525,2
Sat1-14-200-aus,20240224,2
Sat1-14-200-aus,20240302,2
Sat1-14-200-aus,20240330,2
Sat1-14-200-aus,20240406,2
Sat1-14-200-aus,20240413,2
Sat1-14-200-aus,20240420,2
Sat1-14-200-aus,20240427,2
Sat1-14-200-aus,20240504,2
Sat1-14-200-aus,20240511,2
Sat1-14-200-aus,20240518,2
Sat1-14-200-aus,20240525,2
Sat1-14-207-aus,20240224,2
Sat1-14-207-aus,20240302,2
Sat1-14-207-aus,20240330,2
Sat1-14-207-aus,20240406,2
Sat1-14-207-aus,20240413,2
Sat1-14-207-aus,20240420,2
Sat1-14-207-aus,20240427,2
Sat1-14-207-aus,20240504,2
Sat1-14-207-aus,20240511,2
Sat1-14-207-aus,20240518,2
Sat1-14-207-aus,20240525,2
Sat1-14-270-aus,20240224,2
Sat1-14-270-aus,20240302,2
Sat1-14-270-aus,20240330,2
Sat1-14-270-aus,20240406,2
Sat1-14-270-aus,20240413,2
Sat1-14-270-aus,20240420,2
Sat1-14-270-aus,20240427,2
Sat1-14-270-aus,20240504,2
Sat1-14-270-aus,20240511,2
Sat1-14-270-aus,20240518,2
Sat1-14-270-aus,20240525,2
Sat1-14-271-aus,20240224,2
Sat1-14-271-aus,20240302,2
Sat1-14-271-aus,20240330,2
Sat1-14-271-aus,20240406,2
Sat1-14-271-aus,20240413,2
Sat1-14-271-aus,20240420,2
Sat1-14-271-aus,20240427,2
Sat1-14-271-aus,20240504,2
Sat1-14-271-aus,20240511,2
Sat1-14-271-aus,20240518,2
Sat1-14-271-aus,20240525,2
Sat1-14-273-aus,20240224,2
Sat1-14-273-aus,20240302,2
Sat1-14-273-aus,20240330,2
Sat1-14-273-aus,20240406,2
Sat1-14-273-aus,20240413,2
Sat1-14-273-aus,20240420,2
Sat1-14-273-aus,20240427,2
Sat1-14-273-aus,20240504,2
Sat1-14-273-aus,20240511,2
Sat1-14-273-aus,20240518,2
Sat1-14-273-aus,20240525,2
Sat1-14-279-aus,20240224,2
Sat1-14-279-aus,20240302,2
Sat1-14-279-aus,20240330,2
Sat1-14-279-aus,20240406,2
Sat1-14-279-aus,20240413,2
Sat1-14-279-aus,20240420,2
Sat1-14-279-aus,20240427,2
Sat1-14-279-aus,20240504,2
Sat1-14-279-aus,20240511,2
Sat1-14-279-aus,20240518,2
Sat1-14-279-aus,20240525,2
Sat1-14-280-aus,20240224,2
Sat1-14-280-aus,20240302,2
Sat1-14-280-aus,20240330,2
Sat1-14-280-aus,20240406,2
Sat1-14-280-aus,20240413,2
Sat1-14-280-aus,20240420,2
Sat1-14-280-aus,20240427,2
Sat1-14-280-aus,20240504,2
Sat1-14-280-aus,20240511,2
Sat1-14-280-aus,20240518,2
Sat1-14-280-aus,20240525,2
Sat1-14-281-aus,20240224,2
Sat1-14-281-aus,20240302,2
Sat1-14-281-aus,20240330,2
Sat1-14-281-aus,20240406,2
Sat1-14-281-aus,20240413,2
Sat1-14-281-aus,20240420,2
Sat1-14-281-aus,20240427,2
Sat1-14-281-aus,20240504,2
Sat1-14-281-aus,20240511,2
Sat1-14-281-aus,20240518,2
Sat1-14-281-aus,20240525,2
Sat1-14-282-aus,20240224,2
Sat1-14-282-aus,20240302,2
Sat1-14-282-aus,20240330,2
Sat1-14-282-aus,20240406,2
Sat1-14-282-aus,20240413,2
