SA1_CODE_2021,UCL_CODE_2021
10301106115,131001
10102161128,131001
10102161129,131001
10102161131,131001
10102161132,131001
11004120202,131001
11402128811,131001
11004120122,131001
11004120121,131001
11004120120,131001
11004120119,131001
11004120118,131001
11004120117,131001
11004120116,131001
11004120115,131001
11004120114,131001
11004120113,131001
11402128810,131001
10102161133,131001
11402128808,131001
11402128807,131001
11402128806,131001
11402128805,131001
11402128804,131001
10102161134,131001
10102161135,131001
11402128502,131001
10102161136,131001
11004120402,131001
11402128433,131001
11004120340,131001
11004120339,131001
10602161514,131001
10102161137,131001
10102161138,131001
10102161139,131001
10102161140,131001
10102161141,131001
11401128201,131001
10102161101,131001
10103101604,131001
11402128732,131001
10103101605,131001
10103101606,131001
10103101607,131001
11002119426,131001
11002119425,131001
10103101608,131001
10103101612,131001
10103101306,131001
10603112114,131001
10103101307,131001
10103101308,131001
10103101420,131001
10103101501,131001
10103101502,131001
10301106107,131001
11401128110,131001
10103101505,131001
11401128108,131001
11401128107,131001
11401128106,131001
11402128725,131001
11402128724,131001
10103101512,131001
11002119421,131001
11002119420,131001
11002119419,131001
11002119418,131001
10103101514,131001
10103101515,131001
10103101516,131001
11004120332,131001
11004120331,131001
11004120330,131001
10103101517,131001
10103101518,131001
10301106106,131001
10301106105,131001
10301106104,131001
10302106811,131001
10603112112,131001
10603112111,131001
10103101519,131001
11004120013,131001
11004120012,131001
11004120011,131001
10103101520,131001
11004120010,131001
10103101521,131001
11004120009,131001
11004120008,131001
11004120007,131001
11004120006,131001
11004120005,131001
11004120004,131001
11401128105,131001
11002119414,131001
11002119412,131001
11002119411,131001
10103101523,131001
11002119409,131001
11002119408,131001
11002119407,131001
11002119406,131001
11401128103,131001
10103101524,131001
11401128101,131001
10103101525,131001
10103101603,131001
10104101803,131001
10104101707,131001
10104101715,131001
10103101621,131001
10103101625,131001
10302106810,131001
10302106809,131001
10302106808,131001
10302106807,131001
10302106806,131001
10103101627,131001
10104101915,131001
10104101917,131001
10603112302,131001
10603112301,131001
10603112236,131001
10104101919,131001
10104101924,131001
10104101927,131001
10602161502,131001
11002119401,131001
10104101824,131001
10104102015,131001
10104102016,131001
10104102017,131001
10104102018,131001
10104102019,131001
10603112232,131001
12702151807,131001
10104102020,131001
10104102021,131001
12702151810,131001
10104102023,131001
10104102024,131001
10104102026,131001
11401128322,131001
10302106801,131001
10302106733,131001
11004119920,131001
10104102027,131001
10104102028,131001
10104102029,131001
11401128318,131001
10104102304,131001
11401128313,131001
11401128312,131001
11401128311,131001
11401128310,131001
11401128309,131001
11401128308,131001
10104102401,131001
10104102402,131001
10104102404,131001
10104102405,131001
10104102406,131001
10303107302,131001
10104102031,131001
10303107234,131001
10104102032,131001
11004119912,131001
11004119911,131001
10104102111,131001
10602161802,131001
11002119313,131001
11002119312,131001
11002119311,131001
11002119310,131001
11002119309,131001
11002119308,131001
11002119307,131001
11002119306,131001
11002119305,131001
11002119304,131001
11002119303,131001
11002119302,131001
10104102201,131001
11002119215,131001
11002119214,131001
10104101931,131001
10104102001,131001
10104102002,131001
10104102004,131001
10104102005,131001
11201124321,131001
11004120256,131001
11201124320,131001
11201124319,131001
11201124318,131001
10104102006,131001
11203125027,131001
10104102007,131001
10104102008,131001
10104102009,131001
10104102010,131001
10104102011,131001
10104102012,131001
11002119213,131001
11002119212,131001
11002119211,131001
11002119210,131001
11002119209,131001
11002119208,131001
10104102013,131001
10104102014,131001
11002119205,131001
10104102524,131001
10104102525,131001
10104102407,131001
10104102409,131001
10104102410,131001
11202124725,131001
11202124724,131001
11202124723,131001
10303107230,131001
10503110315,131001
12702151811,131001
11202124722,131001
10104102509,131001
11201124317,131001
11201124316,131001
10104102523,131001
10104102622,131001
10104102625,131001
10104102627,131001
10104102730,131001
11003119812,131001
11003119811,131001
11003119810,131001
11003119809,131001
11003119808,131001
11003119807,131001
11003119806,131001
11003119805,131001
11003119804,131001
11003119803,131001
10104102703,131001
11203125322,131001
11203125321,131001
11203125319,131001
10104102710,131001
10104102711,131001
10104102712,131001
10104102713,131001
10104102714,131001
10104102715,131001
10104102716,131001
11202124713,131001
10104102722,131001
10104102723,131001
10302106227,131001
10302106226,131001
10104102606,131001
10104102611,131001
10104102613,131001
10104102616,131001
11003119725,131001
11201124305,131001
11003119723,131001
11003119721,131001
10104102617,131001
10104102618,131001
10604112602,131001
10604112601,131001
10104102619,131001
10105153916,131001
11203125317,131001
11002119122,131001
10105154012,131001
10105154014,131001
10105154015,131001
10105154016,131001
10105154017,131001
10105154018,131001
11202124712,131001
11202124711,131001
11202124710,131001
11202124709,131001
11202124708,131001
11202124707,131001
10301106103,131001
11202124706,131001
10301106021,131001
10301106020,131001
10301106019,131001
10301106018,131001
10301106017,131001
11202124705,131001
11202124704,131001
11202124703,131001
11003119716,131001
11202124702,131001
11202124701,131001
11002119117,131001
11002119116,131001
10105154019,131001
11201124304,131001
11201124303,131001
11201124302,131001
11201124301,131001
10105154020,131001
10105154021,131001
10603112203,131001
10301106016,131001
11004120554,131001
11004120553,131001
11004120552,131001
11004120551,131001
11202124948,131001
10105154022,131001
10105154023,131001
11202124945,131001
11202124944,131001
11202124941,131001
11202124940,131001
11202124939,131001
11202124938,131001
11203125307,131001
11203125306,131001
10105154025,131001
10105154026,131001
10105154027,131001
10105154028,131001
11202124631,131001
10105154029,131001
10301106015,131001
10301106014,131001
10301106013,131001
10301106012,131001
10301106011,131001
10301106010,131001
10301106009,131001
11201124222,131001
10106154115,131001
11201124220,131001
10106154117,131001
11202124937,131001
11004120544,131001
11004120543,131001
11004120542,131001
11202124936,131001
11202124935,131001
11202124934,131001
11202124932,131001
11202124931,131001
11003119618,131001
11003119617,131001
10106154201,131001
11003119615,131001
10106154202,131001
11003119613,131001
11203125302,131001
10603112542,131001
11004120521,131001
11004120520,131001
11004120519,131001
11004120518,131001
11004120517,131001
11004120516,131001
11004120515,131001
11004120514,131001
11004120513,131001
11004120511,131001
10301106008,131001
10301106007,131001
10301106006,131001
10301106005,131001
11203125232,131001
10302106732,131001
10106154203,131001
11004120541,131001
11004120540,131001
11004120539,131001
11004120538,131001
11004120537,131001
10603112540,131001
10106154204,131001
10106154206,131001
10106154207,131001
10106154208,131001
11003119612,131001
11003119611,131001
11003119610,131001
10106154209,131001
10106154210,131001
10106154211,131001
11003119606,131001
11003119605,131001
11003119604,131001
11003119603,131001
11004120510,131001
11004120509,131001
11004120508,131001
11004120507,131001
11004120506,131001
11004120505,131001
11004120504,131001
11004120503,131001
11004120502,131001
10106154215,131001
10106154216,131001
10105154032,131001
11201124210,131001
11202124929,131001
11202124928,131001
11202124927,131001
11004120530,131001
11004120529,131001
11004120528,131001
11004120527,131001
10105154033,131001
11202124925,131001
11202124924,131001
11003119602,131001
11202124923,131001
10105154034,131001
11202124921,131001
11003119523,131001
11003119522,131001
11004120501,131001
10106154108,131001
11202124919,131001
11202124918,131001
11202124917,131001
11202124916,131001
10105154002,131001
11203125231,131001
10105154003,131001
10105154004,131001
10105154005,131001
10105154006,131001
10105154007,131001
10105154009,131001
10106154321,131001
10106154322,131001
10106154323,131001
10602161710,131001
10106154325,131001
10106154326,131001
10302106221,131001
10302106220,131001
10302106219,131001
10302106218,131001
10302106216,131001
10302106215,131001
10302106214,131001
10302106213,131001
10106154329,131001
10106154222,131001
10106154226,131001
11202124914,131001
10301106003,131001
10301106002,131001
10301106001,131001
10301105930,131001
11202124913,131001
11202124912,131001
11202124911,131001
11202124910,131001
11202124909,131001
11202124908,131001
11202124907,131001
11202124906,131001
11202124905,131001
11202124904,131001
11202124903,131001
10106154227,131001
10106154228,131001
10106154229,131001
11203125227,131001
10106154231,131001
11203125225,131001
10106154232,131001
10106154234,131001
10106154235,131001
10106154236,131001
10603112534,131001
10603112533,131001
10106154239,131001
10106154240,131001
11201124115,131001
11201124114,131001
11201124113,131001
11201124112,131001
11201124111,131001
10106154241,131001
10302106706,131001
10106154243,131001
10106154309,131001
10106154317,131001
10106154422,131001
10106154330,131001
10106154401,131001
10106154402,131001
11203125224,131001
11203125223,131001
11203125222,131001
10302106613,131001
10302106612,131001
10302106611,131001
10302106610,131001
11203125221,131001
11203125220,131001
11203125219,131001
10106154403,131001
11203125217,131001
10106154404,131001
10703113642,131001
10703113640,131001
10701113401,131001
10701113227,131001
10604112923,131001
10106154406,131001
10106154408,131001
10106154411,131001
10106154412,131001
10301105903,131001
11201124104,131001
10106154414,131001
10302106603,131001
10302106602,131001
10106154418,131001
10106154419,131001
11202124833,131001
11202124832,131001
11202124831,131001
10303107128,131001
10303107127,131001
10303107126,131001
10604112920,131001
10302106525,131001
10302106524,131001
10302106523,131001
10302106522,131001
10604112919,131001
10704114707,131001
10302106521,131001
10302106520,131001
10302106519,131001
10302106518,131001
10302106517,131001
10302106516,131001
10604112918,131001
10604112917,131001
10303107125,131001
10106154420,131001
11203125216,131001
11203125215,131001
10303107121,131001
10303107120,131001
11203125214,131001
11203125213,131001
11203125212,131001
11203125211,131001
11203125210,131001
10201103002,131001
10303107117,131001
10303107116,131001
10303107115,131001
10303107114,131001
10303107113,131001
10303107112,131001
10303107111,131001
10303107110,131001
10301161320,131001
10201103003,131001
10201103004,131001
10604112913,131001
11202124602,131001
11102121742,131001
10604112912,131001
11202124528,131001
11202124527,131001
11202124526,131001
10303107109,131001
11202124525,131001
11202124524,131001
11202124523,131001
10201103005,131001
10201103006,131001
11201124024,131001
10201103007,131001
10201103008,131001
10604112911,131001
10604112910,131001
10604112909,131001
10604112908,131001
11203125208,131001
11102121739,131001
11203125207,131001
10201103009,131001
11203125205,131001
11203125204,131001
11203125203,131001
11203125202,131001
11203125201,131001
10201103010,131001
11202124522,131001
11202124521,131001
11202124520,131001
10303107031,131001
10303107030,131001
11202124519,131001
11202124518,131001
11202124517,131001
11202124516,131001
11202124515,131001
11202124514,131001
11202124513,131001
11202124512,131001
11202124511,131001
11202124510,131001
10304107621,131001
10304107620,131001
11202124509,131001
11202124508,131001
11202124507,131001
10201103011,131001
10201103014,131001
10201103114,131001
10201103115,131001
10201103118,131001
10304107619,131001
10304107618,131001
10304107617,131001
10304107616,131001
10304107615,131001
10304107614,131001
10201103112,131001
10201103113,131001
10304107611,131001
10604112907,131001
10604112906,131001
10604112905,131001
10202105624,131001
10202105114,131001
10202105648,131001
10202105211,131001
11101121220,131001
12802153304,131001
10202104703,131001
10202104714,131001
10202104717,131001
10202104903,131001
10202104904,131001
10402108703,131001
10202104905,131001
10202104906,131001
10202104907,131001
10202104908,131001
10202104909,131001
10202104910,131001
10202105501,131001
10202105016,131001
10804116435,131001
10202105514,131001
10202105104,131001
12802153701,131001
10202105105,131001
10701113449,131001
10202105106,131001
10202105107,131001
10202105108,131001
10805116830,131001
10201103607,131001
10805116828,131001
10201104212,131001
10201103617,131001
10201104008,131001
10201104306,131001
10805117109,131001
10805117108,131001
10201103316,131001
10201103320,131001
10401108132,131001
10401108133,131001
10805117031,131001
10805117030,131001
10401108134,131001
10401108136,131001
10401108137,131001
10401108138,131001
10401108139,131001
10401108140,131001
10401108143,131001
10401108144,131001
10401108145,131001
10401108146,131001
10402108709,131001
10402108710,131001
11203125110,131001
10402108711,131001
10402108712,131001
10402108713,131001
10402108801,131001
10402108308,131001
10402108309,131001
10402108310,131001
10402108311,131001
10402108312,131001
10402108314,131001
10402108315,131001
10304107907,131001
10402108702,131001
10402108701,131001
10402108615,131001
10402108614,131001
10402108613,131001
10402108612,131001
11203125046,131001
10304107908,131001
10604112806,131001
10604112805,131001
10304107909,131001
10304107910,131001
10304107911,131001
10304107912,131001
10304107913,131001
10304107914,131001
10304107915,131001
10402108611,131001
10402108610,131001
10402108609,131001
10402108608,131001
10402108607,131001
10401108131,131001
10401108130,131001
10401108129,131001
10401108128,131001
10401108127,131001
10401108126,131001
10304107916,131001
10402108317,131001
11202124415,131001
11202124414,131001
10304107861,131001
10304107922,131001
10304107923,131001
10304107924,131001
10304107925,131001
11202124409,131001
10304107926,131001
10604112713,131001
10304107927,131001
10304107928,131001
10604112710,131001
10805116814,131001
10604112709,131001
10604112708,131001
10304107929,131001
10304107930,131001
11203125346,131001
10304107931,131001
10304107932,131001
10402108807,131001
10401108247,131001
10304107933,131001
10402108606,131001
10402108605,131001
10402108603,131001
10304107934,131001
10304107935,131001
10401108125,131001
11101121238,131001
10401108124,131001
10304107936,131001
11203125050,131001
10704114506,131001
10401108123,131001
10401108122,131001
10604112706,131001
10805116812,131001
10401108002,131001
10805117038,131001
10402108420,131001
10805117036,131001
10805117035,131001
10805117034,131001
10805117033,131001
10805117032,131001
10401108150,131001
10401108151,131001
10401108152,131001
11202124402,131001
11202124401,131001
11201124324,131001
10401108153,131001
10604112705,131001
10304107737,131001
10604112702,131001
10401108206,131001
10401108210,131001
10702113501,131001
10704114656,131001
10401108036,131001
10304107809,131001
10401108223,131001
10401108224,131001
10401108116,131001
10401108225,131001
10401108051,131001
10401108053,131001
10401108235,131001
10401108236,131001
10704114653,131001
10604112637,131001
10703113918,131001
10801115313,131001
10801115312,131001
12701172611,131001
10801115311,131001
12701172613,131001
12701172614,131001
10401108113,131001
10401108111,131001
10304107849,131001
10801115310,131001
10801115309,131001
10801115308,131001
10802115924,131001
11301125723,131001
11301125722,131001
10802115923,131001
10802115922,131001
10802115917,131001
11102121521,131001
10802115916,131001
10802115915,131001
10802115914,131001
10801115304,131001
10401108240,131001
10401108239,131001
10801115302,131001
11303126312,131001
10401108110,131001
10401108109,131001
10401108108,131001
10401108107,131001
11303126311,131001
11303126310,131001
10401108106,131001
10401108105,131001
10401108104,131001
10401108103,131001
11303126309,131001
11303126308,131001
10401108057,131001
10801115301,131001
10802115913,131001
10802115912,131001
10802115911,131001
10802115910,131001
10802115909,131001
10703114015,131001
11102121803,131001
11203125218,131001
19797979993,179997
19797979992,179997
19797979991,179997
19999949999,199994
21305158302,201001
21305158301,201001
21305158223,201001
21305158222,201001
21205132321,201001
21205132322,201001
21205132323,201001
21205132324,201001
21205132325,201001
21205132326,201001
21205132327,201001
21205132328,201001
21305158221,201001
21305158220,201001
21305158219,201001
21305158218,201001
21305159027,201001
21305159026,201001
21305159025,201001
21305159024,201001
21305159023,201001
21305159022,201001
21205132329,201001
21305159021,201001
21205132330,201001
21205132331,201001
21205132619,201001
21401137220,201001
21205132620,201001
21205132621,201001
21401137219,201001
21401137218,201001
21401137217,201001
21401137216,201001
21305158716,201001
21305158715,201001
21305158714,201001
21305158713,201001
21305158712,201001
21305158711,201001
21205132622,201001
21205132623,201001
21205132624,201001
21205132625,201001
21205132626,201001
21205132627,201001
21205132628,201001
21205132629,201001
21205132630,201001
21205132632,201001
21305158710,201001
21305158217,201001
21305158216,201001
21305158215,201001
21305158214,201001
21305158213,201001
21305158212,201001
21401137438,201001
21205132633,201001
21301133330,201001
21301133331,201001
21301133332,201001
21301133333,201001
21301133401,201001
21301133402,201001
21301133403,201001
21305158303,201001
21401137437,201001
21401137436,201001
21401137435,201001
21401137434,201001
21401137433,201001
21401137432,201001
21401137215,201001
21305158717,201001
21305158718,201001
21305158719,201001
21305158720,201001
21305158801,201001
21305158802,201001
21305158803,201001
21305158804,201001
21305158805,201001
21401137214,201001
21401137213,201001
21401137212,201001
21401137211,201001
21401137210,201001
21401137221,201001
21401137222,201001
21401137223,201001
21401137224,201001
21401137225,201001
21401137226,201001
21305159028,201001
21305159029,201001
21305158709,201001
21305158708,201001
21305158707,201001
21305158706,201001
21305158705,201001
21305159030,201001
21305159031,201001
21305159032,201001
21305159033,201001
21305159034,201001
21305159035,201001
21401137001,201001
21305158704,201001
21305158703,201001
21305158702,201001
21305158701,201001
21401137148,201001
21401137147,201001
21401137146,201001
21401137145,201001
21401137144,201001
21305158304,201001
21401137143,201001
21305158305,201001
21305158306,201001
21305158307,201001
21305158308,201001
21305158309,201001
21305158310,201001
21401137431,201001
21401137430,201001
21401137429,201001
21401137428,201001
21401137427,201001
21401137426,201001
21401137425,201001
21305158806,201001
21305158807,201001
21305158808,201001
21305158809,201001
21305158810,201001
21305158811,201001
21305158812,201001
21305158813,201001
21401137227,201001
21401137228,201001
21401137229,201001
21401137230,201001
21401137231,201001
21401137232,201001
21401137233,201001
21401137234,201001
21401137002,201001
21401137003,201001
21401137004,201001
21401137006,201001
21401137009,201001
21401137010,201001
21401137011,201001
21305158311,201001
21305158312,201001
21305158313,201001
21305158314,201001
21401137424,201001
21401137423,201001
21401137209,201001
21401137208,201001
21401137207,201001
21401137206,201001
21401137205,201001
21401137204,201001
21305158616,201001
21305158615,201001
21305158614,201001
21305158613,201001
21305158612,201001
21305158611,201001
21305158610,201001
21305158315,201001
21305158316,201001
21305158317,201001
21305158814,201001
21305158815,201001
21305158609,201001
21305158816,201001
21305158817,201001
21401137142,201001
21401137141,201001
21305158818,201001
21305158819,201001
21305158820,201001
21305158821,201001
21401137140,201001
21401137139,201001
21401137138,201001
21401137137,201001
21401137136,201001
21401137135,201001
21401137422,201001
21305158822,201001
21401137235,201001
21401137236,201001
21401137237,201001
21401137238,201001
21401137239,201001
21401137014,201001
21401137015,201001
21401137421,201001
21401137016,201001
21401137017,201001
21401137018,201001
21305158318,201001
21305158319,201001
21305158320,201001
21305158321,201001
21305158322,201001
21305158323,201001
21305158324,201001
21305158325,201001
21305158823,201001
21305158824,201001
21305158825,201001
21305158826,201001
21401137420,201001
21401137419,201001
21401137418,201001
21401137417,201001
21305158827,201001
21305158828,201001
21401137416,201001
21305158829,201001
21305158830,201001
21401137240,201001
21401137241,201001
21401137242,201001
21401137243,201001
21401137244,201001
21401137245,201001
21401137246,201001
21401137019,201001
21401137020,201001
21401137021,201001
21401137022,201001
21401137025,201001
21401137026,201001
21305158326,201001
21305158327,201001
21305158328,201001
21305158329,201001
21401137415,201001
21401137203,201001
21401137202,201001
21401137201,201001
21401137155,201001
21401137154,201001
21305158330,201001
21305158331,201001
21305158332,201001
21305158333,201001
21305158831,201001
21305158832,201001
21305158833,201001
21305158834,201001
21401137247,201001
21401137248,201001
21401137301,201001
21401137302,201001
21401137303,201001
21401137304,201001
21401137305,201001
21401137306,201001
21401137307,201001
21401137308,201001
21401137027,201001
21401137028,201001
21401137029,201001
21401137030,201001
21401137031,201001
21401137153,201001
21305158608,201001
21401137034,201001
21305158334,201001
21305158607,201001
21305158335,201001
21305158606,201001
21305158336,201001
21305158337,201001
21305158338,201001
21305158339,201001
21305158340,201001
21305158341,201001
21305158342,201001
21305158901,201001
21305158605,201001
21305158902,201001
21305158903,201001
21305158904,201001
21305158905,201001
21305158906,201001
21401137309,201001
21401137310,201001
21401137311,201001
21401137312,201001
21305158604,201001
21305158603,201001
21305158602,201001
21401137313,201001
21305158601,201001
21305158523,201001
21305158522,201001
21305158521,201001
21401137134,201001
21401137314,201001
21401137315,201001
21401137316,201001
21401137035,201001
21401137036,201001
21401137037,201001
21401137038,201001
21401137039,201001
21401137040,201001
21401137041,201001
21305158343,201001
21305158344,201001
21305158345,201001
21305158346,201001
21305158347,201001
21401137133,201001
21401137132,201001
21401137131,201001
21401137130,201001
21401137129,201001
21401137128,201001
21401137127,201001
21401137413,201001
21401137412,201001
21305158348,201001
21305158349,201001
21305158350,201001
21305158351,201001
21305158907,201001
21305158909,201001
21305158910,201001
21305158911,201001
21305158912,201001
21401137317,201001
21401137318,201001
21401137319,201001
21401137320,201001
21401137321,201001
21401137322,201001
21401137042,201001
21401137043,201001
21401137044,201001
21401137411,201001
21401137410,201001
21401137409,201001
21401137408,201001
21401137406,201001
21401137405,201001
21401137045,201001
21401137046,201001
21401137047,201001
21401137048,201001
21401137049,201001
21401137050,201001
21401137051,201001
21305158401,201001
21305158402,201001
21305158403,201001
21305158404,201001
21305158405,201001
21305158406,201001
21305158407,201001
21305158408,201001
21305158409,201001
21305158913,201001
21305158914,201001
21305158915,201001
21305158916,201001
21305158917,201001
21305158918,201001
21305158919,201001
21305158920,201001
21305158921,201001
21401137404,201001
21401137403,201001
21401137152,201001
21401137151,201001
21401137150,201001
21401137149,201001
21305158520,201001
21305158519,201001
21305158518,201001
21305158517,201001
21305158516,201001
21305158515,201001
21305158514,201001
21305158513,201001
21305158512,201001
21305158511,201001
21401137126,201001
21401137323,201001
21401137125,201001
21401137324,201001
21401137325,201001
21401137326,201001
21401137327,201001
21401137328,201001
21401137329,201001
21401137053,201001
21401137054,201001
21401137055,201001
21401137056,201001
21401137057,201001
21401137058,201001
21401137059,201001
21401137124,201001
21401137123,201001
21401137122,201001
21401137060,201001
21401137061,201001
21401137062,201001
21305158410,201001
21305158411,201001
21305158412,201001
21305158413,201001
21305158414,201001
21401137121,201001
21401137120,201001
21401137119,201001
21401137118,201001
21401137117,201001
21305158501,201001
21305158922,201001
21305158923,201001
21305159001,201001
21305159002,201001
21305159003,201001
21305159004,201001
21305159005,201001
21401137330,201001
21401137331,201001
21401137332,201001
21401137402,201001
21401137401,201001
21401137346,201001
21401137345,201001
21401137344,201001
21401137343,201001
21401137342,201001
21401137341,201001
21305159020,201001
21305159019,201001
21305159018,201001
21305159017,201001
21305159016,201001
21305159015,201001
21401137333,201001
21401137334,201001
21401137335,201001
21401137063,201001
21401137064,201001
21401137065,201001
21401137101,201001
21401137102,201001
21401137103,201001
21401137104,201001
21305159014,201001
21302134130,201001
21302134129,201001
21302134128,201001
21302134127,201001
21302134126,201001
21302134125,201001
21401137105,201001
21305158502,201001
21305158503,201001
21305158504,201001
21302134124,201001
21302134120,201001
21305158505,201001
21305158506,201001
21305158507,201001
21305158508,201001
21305158509,201001
21305158510,201001
21305159006,201001
21305159007,201001
21305159008,201001
21305159009,201001
21305159010,201001
21305159011,201001
21305159012,201001
21305159013,201001
21401137336,201001
21401137337,201001
21401137338,201001
21401137339,201001
21401137340,201001
21401137106,201001
21401137107,201001
21401137108,201001
21401137109,201001
21401137110,201001
21401137111,201001
21401137112,201001
21401137113,201001
21401137114,201001
21401137115,201001
21401137116,201001
21305146417,201001
21305146418,201001
21305146419,201001
21305146420,201001
21305146421,201001
21305146422,201001
21305146423,201001
21305158030,201001
21305158031,201001
21305158032,201001
21305158033,201001
21305158034,201001
21305158101,201001
21305158102,201001
21305158103,201001
21305146735,201001
21305146736,201001
21305146737,201001
21305146738,201001
21305146739,201001
21301134012,201001
21305146740,201001
21305146741,201001
21305136221,201001
21305136222,201001
21305136223,201001
21305136224,201001
21305136225,201001
21305136226,201001
21305136227,201001
21305146809,201001
21305146810,201001
21305146811,201001
21305146812,201001
21305158104,201001
21305158105,201001
21305158106,201001
21305158107,201001
21305158108,201001
21305158109,201001
21305158110,201001
21301134011,201001
21301134010,201001
21301134009,201001
21301134008,201001
21301134007,201001
21301134006,201001
21301134005,201001
21305158111,201001
21305158112,201001
21305158113,201001
21305146742,201001
21305146743,201001
21305146744,201001
21305146745,201001
21305146746,201001
21305146747,201001
21305136228,201001
21305136229,201001
21305136230,201001
21305136231,201001
21305136232,201001
21305136233,201001
21305136234,201001
21305136235,201001
21305146813,201001
21305146814,201001
21305146815,201001
21305146816,201001
21305146817,201001
21305146818,201001
21305146819,201001
21305146820,201001
21305146821,201001
21302134440,201001
21302134439,201001
21302134438,201001
21302134437,201001
21302134436,201001
21302134435,201001
21305158114,201001
21305158115,201001
21305158116,201001
21305158117,201001
21305158118,201001
21305158119,201001
21305158120,201001
21305158201,201001
21305158202,201001
21302134434,201001
21305158203,201001
21305146748,201001
21305146802,201001
21305146803,201001
21305146804,201001
21305146805,201001
21305146806,201001
21305146807,201001
21305136236,201001
21305136237,201001
21305136238,201001
21305136239,201001
21305136240,201001
21302134433,201001
21302134432,201001
21302134431,201001
21302134430,201001
21302134429,201001
21303134936,201001
21303134935,201001
21303134934,201001
21303134933,201001
21305136241,201001
21305136242,201001
21305136243,201001
21305136244,201001
21305146822,201001
21305146823,201001
21305146824,201001
21305146825,201001
21303134932,201001
21305146826,201001
21305146827,201001
21305146828,201001
21305146829,201001
21303134931,201001
21305158205,201001
21305158206,201001
21305158207,201001
21305158208,201001
21305158209,201001
21305158210,201001
21305158211,201001
21305136245,201001
21305136246,201001
21303134930,201001
21303134929,201001
21303134927,201001
21305136247,201001
21305136248,201001
21303134926,201001
21305136249,201001
21305136250,201001
21305146830,201001
21305146831,201001
21305146832,201001
21305146833,201001
21305146834,201001
21305146835,201001
21305146836,201001
21305146837,201001
21305146838,201001
21305146839,201001
21305146424,201001
21302134116,201001
21305146425,201001
21305146426,201001
21305146427,201001
21302134115,201001
21305146428,201001
21305146429,201001
21305146430,201001
21305146431,201001
21305136101,201001
21302134114,201001
21305136102,201001
21305136301,201001
21305136302,201001
21305136303,201001
21305136304,201001
21305136306,201001
21305146840,201001
21305146841,201001
21305146842,201001
21305146844,201001
21305146845,201001
21305146432,201001
21305146433,201001
21305146434,201001
21305146435,201001
21305146437,201001
21305146438,201001
21305146439,201001
21305146440,201001
21305136103,201001
21305136104,201001
21305136105,201001
21305136106,201001
21305136107,201001
21305136307,201001
21305136308,201001
21305136309,201001
21305136310,201001
21305136311,201001
21302134113,201001
21305136312,201001
21305136313,201001
21305136315,201001
21305146846,201001
21302134112,201001
21305146847,201001
21305146848,201001
21305146849,201001
21305146850,201001
21305146851,201001
21305146852,201001
21305146853,201001
21305146441,201001
21305146444,201001
21305146445,201001
21305146446,201001
21305146447,201001
21305146601,201001
21305146602,201001
21305136108,201001
21305136109,201001
21305136110,201001
21305136111,201001
21305136112,201001
21305136113,201001
21305136318,201001
21305136319,201001
21302134111,201001
21305136320,201001
21305136321,201001
21305136322,201001
21305136323,201001
21305136324,201001
21305136325,201001
21305136326,201001
21305146854,201001
21305146855,201001
21305146856,201001
21305146857,201001
21305146858,201001
21305146859,201001
21305146860,201001
21305146861,201001
21305146862,201001
21305146863,201001
21305146603,201001
21305146604,201001
21305146605,201001
21305146607,201001
21305146608,201001
21305146609,201001
21305146611,201001
21305136114,201001
21305136115,201001
21305136116,201001
21305136117,201001
21305136118,201001
21305136119,201001
21305136120,201001
21305136327,201001
21305136328,201001
21305136329,201001
21305136330,201001
21305136801,201001
21305136802,201001
21305136804,201001
21305136805,201001
21305146864,201001
21305146865,201001
21305146866,201001
21305157901,201001
21305157902,201001
21305157903,201001
21305146612,201001
21305146614,201001
21305146615,201001
21305146616,201001
21305146617,201001
21302134110,201001
21305146618,201001
21305146619,201001
21305146620,201001
21305146622,201001
21302134109,201001
21305136121,201001
21305136122,201001
21305136123,201001
21305136124,201001
21305136125,201001
21305136806,201001
21302134108,201001
21301134004,201001
21301134003,201001
21301134002,201001
21301134001,201001
21301133927,201001
21301133926,201001
21305136807,201001
21305136808,201001
21305136809,201001
21305136810,201001
21305136811,201001
21305157905,201001
21305157906,201001
21305157907,201001
21305157908,201001
21305157909,201001
21305146623,201001
21305146624,201001
21305146626,201001
21305146627,201001
21305146628,201001
21305146629,201001
21305146630,201001
21305146631,201001
21305146632,201001
21305146633,201001
21305146634,201001
21305136127,201001
21301133925,201001
21305136128,201001
21305136129,201001
21305136130,201001
21305136131,201001
21305136815,201001
21301133924,201001
21305136816,201001
21305136817,201001
21305157910,201001
21305157911,201001
21305157912,201001
21305157913,201001
21305146635,201001
21305146636,201001
21305146637,201001
21305146701,201001
21305146702,201001
21305136132,201001
21305136133,201001
21305136134,201001
21305136819,201001
21305136820,201001
21305136821,201001
21305136822,201001
21305136823,201001
21305136824,201001
21305136825,201001
21305157914,201001
21302134428,201001
21305157915,201001
21302134427,201001
21305157916,201001
21305157917,201001
21305157918,201001
21302134426,201001
21305157919,201001
21305157920,201001
21305146703,201001
21305146704,201001
21305146705,201001
21305146706,201001
21305146707,201001
21305146708,201001
21305136135,201001
21305136136,201001
21305136137,201001
21305136138,201001
21305136139,201001
21305136140,201001
21302134425,201001
21302134424,201001
21302134423,201001
21305136826,201001
21305136828,201001
21305136829,201001
21305136830,201001
